	sentiment	review
1059	0	"We may transfer and share your information to third parties (including service providers operating on our behalf) which may be located in countries outside the European Union (“EU”) and/or the European Economic Area (“EEA”) which may not have the same level of data protection laws as those in the country where you are located. Where your data is sent to a country outside the EU/EEA that is not subject to an adequacy decision by the EU Commission, the transfers will only occur based on the following safeguards: i) If the entity is certified to comply with the principles for data protection under the US-EU Privacy Shield Framework (""Privacy Shield"") (see Privacy Shield at www.privacyshield.gov), or ii) If we have entered into EU Commission approved standard contractual clauses with the entity, which is deemed to offer sufficient safeguards with respect to the protection of the privacy and fundamental rights and freedoms of individuals."
362	1	You have the right to require us to restrict our processing of your Personal Information if you contest the accuracy of your Personal Information, if the processing is unlawful but you do still not want us to erase your Personal Information, if your Personal Information is no longer needed to fulfil the purpose it was collected for or you have informed us that you do not consider us to have a legitimate interest for certain processing. 
3272	1	Deleting your personal data. You can request erasure of your personal data by sending us an email at support@betterme.tips. If you have connected your Facebook account or used your email for registration in our App or entered your name in the App, section “Manage personal data” in the App's settings will be available to you. You may select “Remove data” there and we will delete the personal data collected from you.
21	1	(d) Right to request that your personal information is erased.
2197	1	We adhere to the following COPPA tenants:      • Parents can review, delete, manage or refuse with whom their child's information is shared through contacting us directly.
458	1	Our Privacy Policy link includes the word 'Privacy' and can easily be found on the page specified above.
480	0	Information that we obtain from third party sources
3811	1	We will give a reply within 30 days. If you are unsatisfied with our reply, you can also file a complaint through the customer service personnel of Tantan.
671	0	We only keep your information for as long as is reasonably necessary for the purposes set out in this Privacy Policy and to fulfill our legal obligations.
4890	1	Right to request access
2029	1	To address any privacy or security questions or concerns, or to make any of these requests, contact us with details about your request at en_dataprotection@trip.com.
2074	1	4.2. You may use Your rights by reading this Privacy Policy or sending requests relating to the rights provided in paras. (3)-(10) to Our e-mail specified in Chapter 1 “Contacting CarX Technologies” of this Privacy Policy.
3090	1	Under EU law you have the right to lodge a complaint regarding the processing of your personal data by Medium with the dedicated Supervisory Authority of your EU member state.
1778	0	For more information about A Thinking Ape, please see our Website at athinkingape.com.
1791	1	You have the right to restrict the processing of your data where the accuracy of your personal data is contested, where the processing is unlawful, and where Overmobile no longer needs the personal data for the purposes for which Overmobile has processed it.
4392	1	You may request that Uber:Provide a detailed explanation regarding the information Uber has collected about you and how it uses that information.
3261	1	The Company can get the consent of the users, if necessary, for the usage of service of the users, and consequently provide the personal information to a third party
5085	0	We take precautions — including administrative, technical, and physical measures — to safeguard your information against loss, theft, and misuse, as well as against unauthorized access, disclosure, alteration, and destruction. We use firewalls, encryption technology and Network access designed to protect against fraud and identity theft; our data is only stored in centers that provide high-level security for your data. We also protect your privacy by seeking to minimize the amount of sensitive data. We also seek appropriate contractual protection from our partners regarding their treatment of your information. Please be aware, however, that no method of transmitting information over the Internet or storing information is completely secure. Accordingly, we cannot guarantee the absolute security of any information.
538	1	Users outside the EU may also request explanation, correction, deletion or copies of their personal data here.
259	0	Chatous does not knowingly collect or retain Personal Data about persons under 13 years of age. Any person who provides their Personal Data to Chatous through the Services represents that they are 13 years of age or older. We encourage parents and legal guardians to monitor their children’s Internet usage and to help enforce our Privacy Policy by instructing their children never to provide Personal Data on the Services without their permission. If Chatous learns that Personal Data of persons under the age of 13 years has been collected on the Site without verifiable parental consent, then Chatous will take the appropriate steps to delete this information.
1879	0	We will retain User Provided data for as long as you use the Application and for a reasonable time thereafter. We will retain Automatically Collected information for up to 24 months and thereafter may store it in aggregate. If you’d like us to delete User Provided Data that you have provided via the Application, please contact us at support@gamebeartech.comand we will respond in a reasonable time. Please note that some or all of the User Provided Data may be required in order for the Application to function properly.
2908	0	We will store your information in the European Economic Area. We will do our best to keep this information secure. No information security system is perfect so please remember to be careful.
3163	0	Sex, age, weight in case of request of additional information conducting.
2819	0	"We at Alibaba.com (""we"", ""us"") recognize the importance of privacy and confidentiality of personal information. "
2704	0	We do not knowingly process personal data from persons under 16 years of age. If you learn that anyone younger than 16 has provided us with personal data, please contact us at support@betterme.tips.
2858	1	The User is also entitled to:request the access to and rectification or erasure of personal data processed by the YUMOBI TEKHNOLODZHI, OOO;restrict the processing of personal data concerning the User;object to processing of personal data concerning the User;demand for realization of the right to data portability from the YUMOBI TEKHNOLODZHI, OOO; ;exercise the right to lodge a complaint with a relevant supervisory authority.
4696	1	The right to withdraw consent
388	1	Please be aware that not all information sharing is covered by the “Shine the Light” requirements and only information on covered sharing will be included in our response.
3786	0	Imo retains the personal information we receive as described in this Privacy Policy for as long as you use our Services or as necessary to fulfill the purpose(s) for which it was collected, provide our Services, resolve disputes, establish legal defenses, conduct audits, pursue legitimate business purposes, enforce our agreements, and comply with applicable laws.
1436	0	Identifiers associated with cookies or other technologies that may uniquely identify your device or browser.
3239	1	You may also request a copy of your personal data collected during your use of the App at support@betterme.tips. If you have connected your Facebook account to our App or used your email for registration in our App, section “Manage personal data” in the App's settings will be available to you. You may select “Request data” there and receive a download link on your email (please note that the link typically expires over a few days). By clicking on the link, you will download a ZIP archive in a .zip file format; the archive will contain .json files that can be easily opened with a common text editor (for example, Notepad).
4175	0	Personal information (and non-personal information) collected through the Funimate App may be shared with companies and organizations that perform services on our behalf (for example, companies that provide data management or other support services to us such as data storage and Web hosting services). We may share your personal information (and non-personal information) with third parties to serve you relevant advertising and market our products.
961	0	As stated above, we do not retain your IP address beyond your VPN session and do not log your online activities.
1558	0	We use the facial tracking and mapping information we collect to enable facial effect features when using the Service.
5297	0	If our app has your permission, we collect contact information from your mobile address book to connect you to your friends on imo.
550	1	Right to request access
4369	1	We provide many choices about the collection, use and sharing of your Information.
4289	0	If you choose to participate in reviewing or rating products and/or services on Alibaba.com, we may receive personal information about you from third parties that work with us to conduct reviews into our services and/or rate us. 
3275	0	Other Collection
3185	1	If we have asked for your consent to our processing of your Personal Data, you have the right to withdraw your consent at any time, in accordance with Article 7 of the GDPR. If you withdraw your consent, we will cease processing of the Personal Data for which you have withdrawn consent, unless we have a legal obligation to keep some or parts of your data. Please note that if you withdraw your consent, your right to play the Game and related services will cease automatically. The withdrawal of your consent does not affect the lawfulness of processing based on your consent before its withdrawal.
5464	1	To protect information from accidental or malicious destruction, we may maintain residual copies for a brief time period (generally several weeks). But, if you delete your account, your information and content will be unrecoverable after that time. Medium may preserve and maintain copies of your information beyond this time period when required to do so by law.
64	0	Album. We collect and store the photos or files you upload, download, or access with the Peekaboo Moments Service (“photos or files”). If you add a photo or files to your Peekaboo Moments that has been previously uploaded by you or another user, we may associate all or a portion of the previous photo or files with your account rather than storing a duplicate.
736	1	You may modify your account information on your profile page at any time. If you believe the personal information we have about you is inaccurate, you may also email us at any time to update such inaccurate information.
2889	0	Depending on your choice of registration, we process the following Data:
4923	0	This policy describes how Uber and its affiliates collect and use personal information to provide our services. This policy applies to all users of our apps, websites, features or other services anywhere in the world, unless covered by a separate privacy policy such as the Uber Freight Privacy Policy. This policy specifically applies to:Riders: users who request or receive transportation
2039	0	The Site is hosted in the United States. If you visit Chatous from the European Union or other regions of the world with laws governing data collection and use that may differ from laws of the United States, then please understand that you are transferring your Personal Data outside of those jurisdictions to the United States for the uses identified above in accordance with this Privacy Policy. By providing your Personal Data to Chatous you consent to that transfer.
4850	1	Scope. This section provides information on your rights under EU law (for these purposes, reference to the EU also includes the European Economic Area countries of Iceland, Liechtenstein and Norway).
4910	1	any legal or judicial decisions that oppose the erasure
870	0	Privacy Policy regulated on June 2nd 2016
244	0	What does this privacy policy cover?
389	0	This Privacy Policy aims to give you information on how BUNKERim Studio collects and processes your Personal Data through your use of this apps, including any data you may provide through this app.
4579	1	You have a number of rights under European Data Protection law if you are an EU citizen.
3218	0	People in your networks can see signals telling them whether you are active on our Products, including whether you are currently active on Instagram, Messenger or Facebook, or when you last used our Products.
2931	1	Candivore may share your information in connection with any merger, sale of our assets, or a financing or acquisition of all or a portion of our business to another company.
2595	0	·      To verify the user profile information before third party suppliers,
2219	0	For information on your rights under the applicable European Union (“EU”) law, please see the “Rights under EU Law” section below.
4513	0	All gameplay services provided to you by PikPok are hosted using various Amazon Web Services (AWS). AWS is a global leader in cloud technology and has robust data protection, privacy policies and processes in place. For more information, see https://aws.amazon.com/security/ and https://aws.amazon.com/compliance/data-privacy-faq/.
3488	1	● Update and Access Your Information
1794	0	investigate, remedy, or enforce potential Terms of Service violations.
2783	0	These may include:User feedback, such as as ratings or compliments.
4084	0	Your privacy is very important to VivaVideo. We hope our policy is straightforward and easy-to-understand. Please take a minute to review the details of our privacy policy below.
460	0	The Services may link to external sites that are beyond our control. This Privacy Policy only covers the way we treat personal information and non-personal information we collect on the Services. By accessing any external sites, you agree to the privacy policies of those sites. Please understand that external sites may have different policies with respect to the collection, use and disclosure of your personal information. We have no control over, and are not responsible for, the privacy practices of such third parties. 
4751	0	The security of user’s information is our utmost priority, and we take strict measures in order to protect the data from unauthorized access, use, disclosure or destruction of data. We have implemented physical, technical and administrative security measures for the Services that comply with applicable laws and industry standards. For example, we use firewalls, encryption technology and Network access designed to protect against fraud and identity theft; our data is only stored in centers that provide high-level security for user’s information.
1546	0	3. Sharing And Disclosure
1072	0	We use this information to notify winners and award prizes, to monitor traffic or personalize the Service. We may use a third party service provider to conduct these sweepstakes or contests; that company is prohibited from using your users’ personal information for any other purpose.
699	1	4.1. You as the data subject have the following rights relating to the processing of Your personal data:(1) Right of access (right to obtain from CarX Technologies Limited as the controller confirmation as to whether Your personal data are being processed and other information concerning Your personal data, including information about the purposes of processing, the categories of processed personal data, the categories of recipients of Your personal data, the period of personal data storage, the existence of automated decision-making, including profiling, in respect of Your personal data);(2) Right to lodge a complaint with a supervisory authority (a supervisory authority is a state authority in your country which supervises the compliance with GDPR by legal and natural persons that process personal data of data subjects);(3) Right to rectification (right to the rectification of inaccurate personal data concerning You) in accordance with Section 10 Privacy Policy;(4) Right to erasure (right to obtain the erasure of personal data concerning You) in accordance with Section 10 Privacy Policy;
4041	1	You can always control what information you choose to share with us on the Service. To do so, you can change your settings in the Service or in your mobile device. Alternatively, you can remove the Service and the Application from your mobile device entirely.
3535	0	We may feature advertising within our Service. The advertisers may collect and use information about you, such as your Service session activity, device identifier, MAC address, IMEI, geo-location information and IP address. They may use this information to provide advertisements of interest to you.
3189	0	Our primary goals in collecting information are to improve our Services by providing a richer, more engaging experience, and to effectively administer your participation. We may need to collect personal information to be able to fulfil our legal obligations or fulfil the terms of a contract we have with you or to be able to even present you with the Services. If you choose not to give us this personal information, it may prevent us from meeting our obligations. It may also mean that we cannot perform the Services needed to run your DoubleUGames accounts or policies. It may also mean that we have to cancel a product or Service you have with us or that you will even be unable to play certain parts of our Services.
1865	0	"This Privacy Policy shows what and which personal information the user can share when installing, running and using the applications of Seyran Kocaoglu  (""Company""). It also explains how the Company receives, collects and uses the relevant information/data in this text. The user will observe, respect and adhere to the basic legal rights of the user to protect the data and confidentiality thereof as a reference to all data received."
3936	1	RIGHT TO RECEIVE A COPY OF YOUR PERSONAL INFORMATION
2483	0	Opting out of collection of your information
3579	0	Information about payments.
3292	0	How Do We Use Your Personal Data?  We process Personal Data to operate, improve, understand and personalize our Services.  For example, we use Personal Data to:Create and manage user profiles
1712	1	You have the right to be informed about the collection and use of your personal data.
841	1	The privacy settings allow you to control whether or not to share certain information and whether you may be found by certain LIKE function.
5063	1	● Notification to third-parties. If we share your personal information with third parties, we will notify them of any requests for rectification, erasure or restriction of your personal information, unless this proves impossible or involves disproportionate effort. Upon your request, we will identify such third parties.
3064	0	We use mobile analytics software to allow us to better understand the functionality of our Mobile Software on your device. This software may record information such as how often you use the application, the events that occur within the application, aggregated usage, performance data, and where the application was downloaded from. We do not link the information we store within the analytics software to any personal information you submit within the mobile application.
1311	1	For Personal Data you send us through our Get in Touch form on our website, simply send us your data access request through the same form as a Customer Support ticket.
3383	0	Advertising Cookies. Advertising Cookies are used to serve you with advertisements that may be relevant to you and your interests.
3169	0	"This privacy policy governs your use of the application Walli (""Application"") for mobile devices that was created in partnership by StangaOne1(43, Cherni Vrah Blvd, Sofia 1407, Bulgaria) and Shine Media (Pozitano Street 3, Sofia 1000, Bulgaria)"
5456	0	By visiting or using the Services in any manner, you acknowledge that you accept the practices and policies outlined in this Agreement.
140	0	If you have questions about or need further information concerning the legal basis on which we collect and use your Personal Data, please contact us using the contact details provided under section J. HOW TO CONTACT US  below.
1735	1	the personal data have been unlawfully processed or
1693	0	We share information with third parties that help us operate, provide, improve, integrate, customize, support, and market our Service. We may share some sets of personal data, in particular, for purposes indicated in Section 2 of this Privacy Policy. The types of third parties we share information with include, in particular:Service providers
150	1	You are entitled to see the information We hold about You and You may ask Us to make any necessary changes or rectifications to ensure that it is accurate and kept up to date. If You wish to do this, please contact Us in writing using the information provided above.
2493	0	We’ve updated our Terms of Use and Privacy Policy, effective May 25, 2018.
860	0	To access the Services, Codigames may collect information about you, but only if you voluntarily provide it to us. The types of personal information collected in conjunction with the activities listed above will vary depending on the activity. The requested Personal Information may include, but are not limited to: (i) your name, (ii) email address, (iii) photo or other image, (iv) location. Parents or legal guardians providing parental consent (via our Parental Consent Form) may be asked to provide their child’s name and email address in addition to information about themselves. You may choose not to provide certain information, but in doing so you may not be able to take advantage of many of our features.
5265	0	We ensure that our Privacy Policy and our information practices adhere to the United States Children's Online Privacy Protection Act (“COPPA”) and other applicable data privacy laws and all other applicable legislation. We require our members and encourage our visitors to read through and understand our privacy statement. Younger visitors should always check with their parents or guardians before entering any information on any website and we encourage families to discuss their household guidelines regarding the online sharing of personal information.
1734	0	We store your up-to-date contacts in order to notify you as soon as one of your contacts signs up for Telegram and to properly display names in notifications. We only need the number and name (first and last) for this to work and store no other data about your contacts.
525	0	If you have any questions about this Privacy Policy, please contact us at ferroentertainment@gmail.com
5025	0	he recipients' use of the disclosed information will not be covered by this Privacy Policy. If you have questions concerning the processing carried out by such third parties, you should review their privacy policy.
3943	1	The Company does not provide personal data of the Members to third parties; provided, however, this is not the case if otherwise provided for in an applicable law or the Member’s consent is obtained.
1900	1	if you have withdrawn your consent and there are no other legal grounds for the processing,
1055	0	We may collect your location based information for the purpose of providing you with the correct version of the application and so you may interact with other users of the game. We will not share this information with any third party without your permission. If you no longer wish to allow us to track or use this information, you may turn it off at the device level. Please note, the application may not work properly if we are unable to tell where you are coming from (Country specific).
3082	1	Request correction of any inaccurate information that Uber has about you.
1662	0	The legitimate interest we rely on for this processing is our interest to promote our Service in a measured and appropriate way.
5240	0	Online advertisers or third parties share information with us to measure or improve the performance of ads on Pinterest, or to figure out what kinds of ads to show you. This includes information about your visits to an advertiser's site or purchases you made from them, or information about your interests from a third party service, which we might use to help show you ads. Learn more about the types of information advertisers or other third parties share with us.
5430	0	You have given us permission to do so
4539	0	We process your personal data for our marketing campaigns. We may add your email address to our marketing list. As a result, you will receive information about our products, such as for example, special offers. If you do not want to receive marketing emails from us, you can unsubscribe following instructions in the footer of the marketing emails.
2494	0	Camel Games may release personally identifiable information to comply with court orders or laws that require us to disclose such information. In the event of a reorganization, sale or merger we may transfer personally identifiable information to the relevant third party with the user's consent if required by law.
2229	1	You have the right to object to the Personal Data processing on grounds relating to your particular situation when the data are processed based on the balancing-of-interest rule in Article 6(1)(f) of the GDPR, see Article 21 of the GDPR. In this case, we will cease the processing unless there are compelling legitimate grounds for the processing which override your interests, rights and freedoms or if the processing is necessary for the establishment, exercise or defense of legal claims. You have the right to object to our processing of your Personal Data for direct marketing purposes at any time. We will cease the processing of your Personal Data for this purpose after the objection. Please note that if you exercise this right, your user license to use the Game and related services will cease automatically.
899	1	"You have the right to ask us not to process your personal information for marketing, analytics or other purposes. You may ""opt out"" from collection of your information by contacting us at marketing@iclockwork.com."
5368	0	We may disclose your Personal Information or other information collected if required by law or court order, if the information relates to actual or threatened harmful conduct, to investigate and/or take action against illegal activity, suspected abuse or unauthorized use of the Websites/Apps, or to protect the property or safety of others. 
3664	1	When you request deletion of your personal data, we will use reasonable efforts to honor your request. In some cases we may be legally required to keep some of the data for a certain time; in such event, we will fulfill your request after we have complied with our obligations.
4169	1	Access: You can request more information about the Personal Data we hold about you and request a copy of such Personal Data. You can also access certain of your Personal Data by accessing your profile Settings within Amino or by emailing a request to legal@aminoapps.com with the subject, “Personal Data Access,” explaining your request.
227	0	Finally—and this is important—you should understand that users who see the content you provide can always save it using any number of techniques: screenshots, in-app functionality, or any other image-capture technology. It’s also possible, as with any digital information, that someone might be able to access messages forensically or find them in a device’s temporary storage. If any deletion of user information of our App happens, we cannot promise that deletion will occur within a specific timeframe. And we may also retain certain information in backup for a limited period of time or as required by law.
4254	1	To be in control of your personal data, you have the following rights:Accessing / reviewing / updating / correcting your personal data. You may review, edit, or change the personal data that you had previously provided to us in the profile section of the App.
3132	1	8.3. If you would like to exercise these rights, please contact Support Service  at https://support.my.com/games/ or send your request to us, in writing to Barbara Strozzilaan 201, 1083 HN, Amsterdam, the Netherlands. We will aim to respond to you within 30 days from receipt of request. We will need to verify your identity before we are able to disclose any personal data to you.
5119	1	Rectification: If you believe that any Personal Data we are holding about you is incorrect or incomplete, you can request that we correct or supplement such data by emailing legal@aminoapps.com and explaining the nature of your request. You can also correct some of this information directly in the Settings section within Amino.
891	0	For Canva users in the the European Economic Area (EEA) Canva processes your information in accordance with European laws and regulations such as the General Data Protection Regulation (GDPR). The GDPR governs how Canva may process your information, and the rights that EEA users have in relation to it. This means that Canva will collect and use your information only where:
2960	0	Our business may require us to transfer your Personal Data to countries to countries such as the People’s Republic of China or Singapore. We take appropriate steps to ensure that recipients of your Personal Data are bound to duties of confidentiality and security requirements.
565	0	5.4 By submitting your personal information to us, you agree that we may retain your information for as long as is necessary (up to 5 years) to fulfill any of the services we provide or to comply with applicable legislation, regulatory requests and relevant orders from competent courts.
688	1	To exercise the rights defined in Section 7.2 to 7.8, please send a request via email to the Email Address or via mail to the postal address depicted in the legal notice on the Website. Please find the current contact details under http://getmimo.com/legal.
2732	1	Receive a copy of the information Uber has collected about you.
5156	0	Among the types of Personal Data that this Application collects, by itself or through third parties, there are: Cookies, Usage Data, unique device identifiers for advertising (Google Advertiser ID or IDFA, for example), email address, password and social media accounts .
3996	1	Our APP does not allow you to access, amend and/or delete your data.
318	0	We reserve the right to partner with a third party ad network to either display advertising on our App or to manage our advertising on other sites. Our ad network partner would use technologies to collect non-personally identifiable information about your activities on this and other Apps to provide you targeted advertising based upon your interests
4707	1	We will try to respond to any request in a timely manner. Please note that we are within our rights to decline your request if this is clearly intended to cause AVCR or our affiliated organisations harm or prejudice, e.g. by sending frequent (unfounded) requests in a short period of time. We also reserve the right to review your request for erasure against statutory or regulatory obligations that conflict with such erasure.
2083	1	Your Data Protection Rights (EEA). If you are located in the EEA, you have the right to request access and receive information about the Personal Information we maintain about you, to update and correct inaccuracies in your Personal Information, to restrict or object to the processing of your Personal Information, to have the information blocked, anonymized or deleted, as appropriate, or to exercise your right to data portability to easily transfer your Personal Information to another company. Those rights may be limited in some circumstances by local law requirements. In addition to the above-mentioned rights, you also have the right to lodge a complaint with a competent supervisory authority subject to applicable law.
3004	1	You have the right to request an explanation of the information that Uber has about you and how Uber uses that information.
421	1	Any content User downloads into YUMOBI TEKHNOLODZHI, OOO applications such as User photos, place of residence etc., if such a download is possible in the application.
2785	0	This Privacy Policy may be updated from time to time for any reason. You are advised to consult this Privacy Policy regularly for any changes, as continued use is deemed approval of all changes. You can check the history of this policy below.
208	0	How long do we retain your data for? As long as necessary for the purpose for which the data was originally collected. As detailed below, depending on where you live you may have certain legal rights to object to our collection and use of your data, but this may mean some or all Nordeus Services become unavailable to you. We also reserve the right to retain your information as necessary to comply with our legal obligations, resolve disputes, maintain appropriate business records, and enforce our agreements.
1946	1	If you withdraw your consent, we will cease processing of the data for which you have withdrawn consent, unless we have a legal obligation to keep some or parts of your data.
4402	1	If you request, we will supply you with the relevant personal data in CSV format.  Where it is technically feasible, you can ask us to send this information directly to another IT system provider if you prefer.
4142	1	If you wish to use any of the rights described below, you may contact us at any time by emailing us at info@saygames.by.
2840	1	Deleting your personal data. You can request erasure of your personal data by sending us an email at support@get-headway.com.
2183	0	When you register for, access, or use the Services, we process certain of your personal information (“Data” or “Information”).
364	1	The right to data portability
3201	0	When do we collect information?
1628	0	Safety and security
1115	0	• to personalize our ads
3837	0	For the restriction on the usage of information please see ‘Children's Privacy’ Section of this Privacy Policy.
3107	1	Please be aware that we may not be able to delete your information in some cases.  For example, we cannot correct or delete any information that you have shared on any third-party social network or platform.  Likewise, any information that you have publicly shared through our Services may be copied by a third party whom we do not control, and we may not be able to remove such information. In addition, any information that is saved in aggregate form or that cannot, in our sole discretion, be removed without undue burden to us may not be deleted.
2456	0	Any actions you perform with other players are considered public, and are your sole discretion.
1323	1	We may release your information as permitted by law or when we believe that release is appropriate to comply with the law; enforce or apply our rights; or protect the rights, property, or safety of us or our users, or others.  This includes exchanging information with other companies and organizations for fraud protection.
3065	1	You can delete part of your personal information through the approach specified in Clause '(5.1) Accessing Your Personal Information' in this section. You can request us to delete the personal information in the following circumstances: You can delete part of your personal information through the approach specified in Clause '(5.1) Accessing Your Personal Information' in this section. You can request us to delete the personal information in the following circumstances:(I) if our processing of personal information violates laws and legislations;(II) if we collect and use your personal information without obtaining your express consent;(III) if our processing of the personal information is in material breach of our agreement with you;(IV) if you no longer use our products or services;(V) if we will never provide you with products or services again.
2866	1	"Please note that when an e-banking registered user deletes the ""ICBC Mobile Banking"" client only on the mobile device, we will not cancel your registered user information, and all information about you will not be deleted. You still need to cancel your e-banking to achieve the above purpose."
4497	1	Updating your information.If you believe that the information we hold about you is inaccurate or that we are no longer entitled to use it and want to request its rectification, deletion or object to its processing, please contact us via Email at the end of this Privacy Policy.
1282	0	Legitimate interests
2696	1	You can access and manage your personal information in the following ways:5.1 Accessing Your Personal Information
1768	1	Right to withdraw Your consent for personal data processing in accordance with Section 10 Privacy Policy.
2395	1	We want you to be in control of your information, so we provide you with the following tools.
4797	0	For any other purposes that we specifically communicate to you when we collect that information with your consent, or for which we have a legitimate interest, such as direct marketing, individual or market research, or anti-fraud protection; and
4436	0	With respect to the aforementioned circumstances, we will ensure that your personal information is provided with adequate protection in accordance with this Privacy Policy.
1526	1	10.3. If you are accessing Our Games via Facebook, you may update, amend or delete Your information on Facebook, that we may receive from Facebook, by amending Your Facebook account information in accordance with Facebook’s terms and conditions of use.
2016	1	You may withdraw consent by deleting your account at any time through the Settings page, which will erase your personal information completely within 14 days (except to the extent Medium is prevented by law from deleting your information).
