	sentiment	review
2073	0	We may ask for certain information such as a username, your first and last name, birthdate, phone number, profession and e-mail address when you register for a Canva account, or if you correspond with us. We may also retain any messages you send through the Service, and may collect information you provide in User Content you post to the Service. We use this information to operate, maintain, and provide to you the features and functionality of the Service. We may also use this information to correspond with you, and to address any issues you raise about the Service.
5410	0	Contact and complaints
3248	1	 We may also use Your information to contact You about the Games or to send You other content We think may be of interest to You. We will only do this if You have so consented or requested to receive such information when you downloaded the Games. If at any time You no longer wish to be contacted, please let Us know in writing and We will arrange this
1710	1	Uber collects and uses personal information to the extent necessary for its legitimate interests. This includes collecting and using information:To maintain and enhance our users' safety and security. For example, we collect background check information (where permitted by law) to prevent unsafe users from providing services through our apps. We also use personal information to prevent use of our services by users who have engaged in inappropriate or dangerous behavior, such as by retaining information of banned users to prevent their use of Uber's apps. We also use usage information to prevent matching of riders and drivers for whom there is higher risk of conflict (e.g., because they have been the subject of prior complaints from other users).
5037	1	3) On other occasions where we ask you for consent, we will use the data for the purpose which we explain at that time.
2624	1	For marketing purposes, such as sending marketing messages, or campaign attribution and optimization for user acquisition
2862	1	How does Adobe use the information it collects about me, and what are the legal bases for these uses?
1337	0	Personal Data
5280	0	Information collected through the Game
5289	0	We do not knowingly collect, maintain, or use personal information from children under 13 years of age, and no part of our Services are directed to children. Legally you must be at least 13 years old to use the Services (but this might be older depending on whether or not a particular Service has a required minimum age rating) as per our Terms of Service. If you learn that a child has provided us with personal information in violation of this Privacy Policy, then you may alert us at support@ftxgames.com.
590	1	Duration of Processing of Personal Data.
2479	1	1 Data you provide for registering in the Services including your email and/or mobile phone number We use this information in order to manage and administer the Services provided to you.
1549	0	There are two general categories of information we can process.
2335	1	To allow you to access your chat history, photos, videos and missed calls for your own purposes.
3289	0	Device signals: Bluetooth signals, and information about nearby Wi-Fi access points, beacons, and cell towers.
5058	1	We only use the information that we collect from you for internal purposes. The following are the ways we may use information that we collect:Operate, maintain, deliver, and communicate with you about information, advertisements, content, and promotional offerings found on the Sites;Monitor the effectiveness of our content;Aggregate usage metrics (such as total number of visitors to the Sites and pages viewed and application usage and downloads);Understand usage trends and preferences;Improve the way the Services work and look;Improve our marketing and promotional efforts;Provide you with a personalized experience on the Services (such as recognizing your system so that you will not have to re-enter information during your current or future visit to the Sites);Provide you with external product and service suggestions based on your preferences and interests;Provide you with customized Site preferences;Create new features and functionality;For customer service purposes, including billing, where applicable.
2831	1	The data we collect depends on the context of your interactions with us, the choices you make, including your privacy settings, and the products and features you use. The data we collect can include SDK/API/JS code version, browser, Internet service provider, IP address, platform, timestamp, application identifier, application version, application distribution channel, independent deice identifier, iOS ad identifier (IDFA), Android ad master identifier, network card (MAC) address, and international mobile device identification code (IMEI) The equipment model, the terminal manufacturer, the terminal device operating system version, the session start / stop time, the location of the language, the time zone and the network state (WiFi and so on), the hard disk, the CPU, and the battery use, etc.
2801	0	Your IP address, however, which only determine the coarse location and cannot identify your physical location. 
3	1	Google Analytics for Firebase (Google Inc.)
2982	1	• understand you and your preferences to enhance your experience and enjoyment using our service;
4448	0	"The terms ""GI""/""we""/""our""/""us"" when used in this Privacy Policy means Monster Game, and ""you""/""your"" means you as a user of our Service."
4778	0	Users in the EU have the right to object to Uber's processing of personal data, including for marketing purposes based on profiling and/or automated decision making. Uber may continue to process your information notwithstanding the objection to the extent permitted under GDPR.
2500	0	3.Under the condition that no private information of an individual user is disclosed, LIKE has the right to analyze the entire user database and utilize the database for commercial purposes.
353	1	Engage in Marketing Activities. We may process your contact information or information about your interactions on our Services to: send you marketing communications; deliver targeted marketing; inform you about events, webinars, or other materials, including those of our partners; and, keep you up-to-date with our relevant products and Services. Transactional communications about your account or our Services are not considered “marketing” communications. In addition, when you share your friends’ contact information with us, we may reach out to them to invite them to our Services and to continue receiving our communications. You can unsubscribe from marketing communications at any time without charge.
3056	1	Uber may also use the information to inform you about elections, ballots, referenda and other political and policy processes that relate to our services.
239	1	Meet contract or legal obligations
702	0	We may also share information with others in an aggregated and anonymous form that does not reasonably identify you directly as an individual.
3294	0	It is a natural person who can be identified directly or indirectly, in particular by reference to an identification number or to one or more factors specific to his or her physical, physiological, mental, economic, cultural or social status.
3660	0	We use cookies and similar technologies to facilitate and customize your use of our Services. A cookie is a small data file, which we store on your computer or mobile device that can later be retrieved to identify you to us. We may use cookies and similar technologies, among other things, to:(a) allow us to recognize you and your device;(b) allow our Services to interact with a third-party social network or platform (where you have chosen to allow such interaction);(c) allow our payment processors to process your payment instructions;(d) provide you with more customized Services, for example to provide our Services in your preferred language; or(e) obtain data which will allow us to understand how people are using our Services so that we can improve them.
4506	1	To market our products and services and to provide you with materials about offers, products, and Services that may be of interest, including new content or Services, including tailoring content, advertisements, and offers, and to notify you of offers, products and services that may be of interest to you, for other purposes disclosed at the time that you provide your information, or otherwise with your consent.
4759	1	Provide support and assistance for the Services
5358	0	We do not use cookies for tracking purposes
4398	0	Chat Data: In an ongoing effort to better understand and serve the users of the Services, Chatous often conducts research on its customer demographics, interests and behavior based on the Personal Data and other information provided to us. This research may be compiled and analyzed on an aggregate basis, and Chatous may share this aggregate data with its affiliates, agents and business partners. This aggregate information does not identify you personally. Chatous may also disclose aggregated user statistics in order to describe our services to current and prospective business partners, and to other third parties for other lawful purposes.
4953	1	If we use your user information in excess of the purposes stated at the time of collection and the scope of direct or reasonable association, before using such information, we will inform you by online notice or other means and obtain your express consent or authorization.
1708	0	Transaction Information
1967	0	We may choose to buy or sell assets. In these types of transactions, customer Information is typically one of the business assets that would be transferred. Also, if we (or our assets) are acquired or merged, or if we go out of business, enter bankruptcy, or go through some other change of control, Information would be one of the assets transferred to or acquired by a third party.
1377	0	If we ask you to provide Personal Data to comply with a legal requirement or to enter into a contract with you, we will make this clear at the relevant time and advise you whether the provision of your Personal Data is mandatory or not (as well as of the possible consequences if you do not provide your Personal Data). In some instances, you may be required to provide us with Personal Data for processing as described above, in order for us to be able to provide you all of our services, and for you to use all the features of our Sites.
2804	0	Any third-party platform that you use to access the Services may also retain backup copies of your information even after your account is deleted or terminated and may use them subject to their policies.
3485	0	In addition, the Application may collect certain information automatically, including, but not limited to, the type of mobile device you use, your mobile devices unique device ID, the IP address of your mobile device, your mobile operating system, the type of mobile Internet browsers you use, and information about the way you use the Application.
2681	1	Magic Seven may use collected personal data for purposes of analyzing usage of the Services, providing customer and technical support, managing and providing Services (including managing advertisement serving) and to further develop the Services and other Magic Seven services and products. Magic Seven may combine non-personal data with personal data.
1179	0	You may contact us at any time for details regarding this Privacy Policy and its previous versions. For any questions concerning your account or your personal data please contact us at support@betterme.tips.
1691	0	If you do not want Ubisoft to send you communications about special rebates or promotional offers, you may opt-out from receiving these communications at the time your personal information is collected or by contacting us by:email at emea-email-support@ubisoft.com
680	1	5. Other Purposes
3577	1	Communications from Uber
732	0	Our Data Protection Officer (DPO) e-mail is: dpo@nekki.com. You may contact Our DPO in order to enforce Your rights provided in Section 4 Privacy Policy or receive additional information concerning processing of Your personal data. Our DPO performs its functions on behalf of the whole Nekki Limited
2035	1	We may use some aggregated data about how you use Telegram to build useful features. For example, when you open the Search menu, Telegram displays the people you are more likely to message in a box at the top of the screen. To do this, we calculate a rating that shows which people you message frequently. A similar rating is calculated for inline bots so that the app can suggest the bots you are most likely to use in the attachment menu (or when you start a new message with “@”). To turn this feature off and delete the relevant data, go to Settings > Privacy & Security > Data Settings and disable “Suggest Frequent Contacts”.
3241	0	For Users in the European Union: what rights do you have related to the processing of your personal data?
3978	1	 We deem confidential any information about You that has not been officially disclosed, published and/or revealed, is not publicly available or commonly known, as well as legally or illegally circulated by any third party, and that may represent economic, financial, commercial, legal or any other value by virtue of its being unknown to a third party. Your personal data may become available for third parties only in cases provided in this Privacy Policy.
3120	1	The information demanded from the users that will respond to periodic or non-periodic surveys organized within the Applications by NUMBER FINDER, can be used for direct marketing to customers, statistical analysis and to create a custom database by NUMBER FINDER and persons or institutions in cooperation with NUMBER FINDER.
2174	0	a) The User gives us a clear instruction for certain products and services of any third party which requires the User’s personal information;
2079	0	For users of the desktop imo app, we automatically collect your IP address;
5376	1	We use personal data to enforce our agreements and contractual commitments, to detect, prevent, and combat fraud. As a result of such processing, we may share your information with others, including law enforcement agencies (in particular, if a dispute arises in connection with our Terms and Conditions of Use).
4794	0	Information requested by an investigative agency pursuant to a search and seizure warrant
1948	1	analyze your profile and that of other users to recommend meaningful connections.
1255	1	For example, we use this information to verify your identity if you lose your credentials and wish to access your account with us.
3161	0	With this list, we try to be as clear and complete as possible, but we find it important to keep this Privacy Policy legible, so there may be some other information that we may collect.
2457	0	Information we may receive from third parties
499	0	You have the right to opt out of certain uses and disclosures of your personal information.
5347	1	- contact you to promote our Websites/Apps, contests and any specials we may offer; 
4864	0	We also share information with third parties when you have given us consent to do so (as indicated at the point such information is collected).
1308	0	"We encourage parents to visit the GetNetWise.org site and look through the ""Kids Safety"" section together. Your efforts to instill responsible information practices will help steer your children to age-appropriate sites and will go a long way toward ensuring that your children have enriching experiences online."
1814	1	We also use this information in order to provide you with updates and information on our and selected third parties' products and services we think you may be interested in. Legitimate interests
4113	0	If you withdraw your consent, we will cease processing of the data for which you have withdrawn consent, unless we have a legal obligation to keep some or parts of your data.
4111	0	imo is a U.S. company and stores data in the United States. This data is subject to U.S. laws. Thus, your information may be transferred to — and maintained on — computers located outside of your state, province, country, or other governmental jurisdiction where the privacy laws may not be as protective as those in your jurisdiction. If you are located outside the United States and choose to provide information to us, imo transfers that information to the United States and processes it there. By using the Service, you understand and consent that your information may be transferred to our facilities and those third parties with whom we share it as described in this Privacy Policy. If you are from the European Union or other regions with laws governing data collection and use, please note that you are agreeing to the transfer of your information to United States and to Processing of your data globally. By providing your personal information, you consent to any transfer and Processing in accordance with this Policy.
3731	1	Usage information, which is necessary to maintain, optimize and enhance Uber's services, including to determine, sometimes in combination with other information, incentives, connect riders and drivers, and calculate costs of trips and driver earnings.
2864	1	The Apple App Store or Google Play App Store may collect certain financial information from you to process a payment on our behalf, including your name, email address, and other billing information.
2813	0	If you have any questions about this Policy, you can contact us: facecam@boo.chat
4712	1	We and our partners, including Facebook and Google, use your personal data to tailor ads and possibly even show them to you at the relevant time. For example, if you have installed our App, you might see ads of our products, for example, in your Facebook’s feed.
60	0	Online Advertisement by Third Party Advertisers
3319	0	Page view and actions statistics
4627	0	The User is empowered to request one copy of the personal data undergoing processing free of charge. Any additional copies are provided on a reimbursement basis.
1386	0	ou should consider who you choose to share with, because people who can see your activity on our Products can choose to share it with others on and off our Products, including people and businesses outside the audience you shared with. For example, when you share a post or send a message to specific friends or accounts, they can download, screenshot, or reshare that content to others across or off our Products, in person or in virtual reality experiences such as Facebook Spaces. Also, when you comment on someone else's post or react to their content, your comment or reaction is visible to anyone who can see the other person's content, and that person can change the audience later.
4212	1	We may use tools including but not limited to Google Analytics to better understand who is using our Websites and how they are using them. These tools use cookies to collect information such as time of visit, pages visited, time spent on each page of the website, IP address, and type of operating system used. We use this information only to manage and improve our Websites, customize content and improve our Websites, and conduct research and analysis to address the performance of our Websites. Please go to www.google.com/policies/privacy/partners/ to learn how Google uses data when you use our Websites.
4168	1	In general, we collect, store and use your information to provide you with a safe, smooth, efficient, and customized gaming and entertainment experience. The personal information you provide DianDian will allow us to provide and deliver products and services you request, such as create in-game accounts; alert you of new products or services, features, or enhancements; improve our Services and keep them secure, such as handle/route your customer service or technical support questions or issues; and/or notify you of upgrade opportunities, contests, promotions, or special events and offers. DianDian may enhance or merge the personal information collected with data from third parties in order to update your contact information, perform market analysis, or improve our products or services. We may use your personal information for internal marketing, profiling, or demographic purposes, so we can adapt our products and services to better suit your needs. We do this to better understand and serve our customers.
928	0	Amazon Web Services, Inc. Cloud server operation and management
1810	1	Lima Sky may use analytics tools to develop and analyze use of the Services. Analytics companies may access anonymous data (such as your IP address, device vendor ID, and/or device advertising ID) to help us understand how Services are used. Analytics tools we may use include:Flurry Analytics: If you wish to find out more information on Flurry analytics, please follow this link: http://www.flurry.com/legal-privacy/privacy-policy
1745	0	The terms used in this Privacy Policy have the same meanings as in our Terms and Conditions, which is accessible at Minesweeper GO unless otherwise defined in this Privacy Policy.
3639	1	For data analytics: We use information about you to help us improve the Canva Service and our usersﾡﾯ experience, including by monitoring aggregate metrics such as total number of visitors, traffic, and demographic patterns.
828	1	Microsoft uses the data we collect to provide you with rich, interactive experiences. In particular, we use data to:
81	1	We use third party providers Fabric (for crash analytics), AppsFlyer and Tenjin (user attribution and analytics), Game Analytics, AppOnboard and SOOMLA (for analytics). Fabric, AppsFlyer, Tenjin, AppOnboard, Game Analytics and SOOMLA may collect analytics on our behalf and in accordance with our instructions, and their applicable privacy notices.
127	0	Android: To opt-out of ads on an Android device, simply open the Google Settings app on your mobile phone, tap “Ads” and enable “Opt out of interest-based ads”. In addition, you can reset your advertising identifier in the same section (this also may help you to see less of personalized ads).
4000	1	We may analyze, evaluate, and/or aggregate this information to help us understand your interests and the interests of our other users, to analyze trends, to optimize your user experience and improve the Service.
1316	1	We use this information in order to provide our Services to you, to manage and administer Services.
506	0	when you use or access the Software and the Service, some information about you may be automatically collected as follows:your interactions with the Software and the Service, your configuration and settings of the Software and the Service, version of the Software and the Service; Advertising ID; Country; Android ID.
1791	0	You have the right to restrict the processing of your data where the accuracy of your personal data is contested, where the processing is unlawful, and where Overmobile no longer needs the personal data for the purposes for which Overmobile has processed it.
1622	1	compile statistics
1290	1	We will process your information for the purposes of operating our Website, Games and other Services and communicating with you as necessary for those purposes and in our legitimate commercial interests, for instance, when responding to your queries, undertaking marketing activities, improving our Games, Website and other Services or for the purposes of detecting or preventing illegal activities.
370	1	We may occasionally send you push notifications through our mobile applications to send you game updates, high scores and other service related notifications that may be of importance to you.  You may at any time opt-out from receiving these types of communications by turning them off at the device level through your settings.
201	0	We may disclose User Provided and Automatically Collected Information:as required by law, such as to comply with a subpoena, or similar legal process;when we believe in good faith that disclosure is necessary to protect our rights, protect your safety or the safety of others, investigate fraud, or respond to a government request;with our trusted services providers who work on our behalf, do not have an independent use of the information we disclose to them, and have agreed to adhere to the rules set forth in this privacy statement.
1462	0	For registered users of the Sites, some of your information can be viewed and edited through your account, which is protected by a password. We recommend that you do not divulge your password to anyone. Our personnel will never ask you for your password in an unsolicited phone call or in an unsolicited email. If you share a computer with others, you should not choose to save your log-in information (e.g., user ID and password) on that shared computer. Remember to sign out of your account and close your browser window when you have finished your session.
2497	0	What Security Measures Do We Use?  We seek to protect Personal Data using appropriate technical and organizational measures based on the type of Personal Data and applicable processing activity. For example, personal information is stored in such a way as to prevent bulk extraction.
5127	0	We employ administrative, physical and electronic measures designed to protect your information from unauthorized access, however, despite these efforts, no security measures are perfect or impenetrable and no method of data transmission can be guaranteed against any interception or other type of misuse. In the event that your personal information is compromised as a result of a breach of security, we will promptly notify you if your personal information has been compromised, as required by applicable law.
5206	1	To enable you to access and use the Service, including to manage user information and accounts;
4011	0	LIKE is not directed to children, and if you are under the minimum age as specified in LIKE You Agreement, you may not create a LIKE account or use LIKE Services.
1908	1	From time to time we may conduct an in-app survey and collect demographic and usage information for the purposes of internal analysis, marketing and brand development. Participating in a survey is completely voluntary. We will use the information to make our services more appealing to users. Collected information shall be anonymized and aggregated. We might collect the following information: age and gender of the user of an app, whether another person uses the app, the age and gender of the people regularly using the app, assessment of popularity of the main character, which of the characters are known to the user, which app is most commonly used, whether children under the age of 13 use the app on their own or with an adult, the gender of users playing the app, different ways of using the app, an assessment of the features of an app, the time period of using the app, which apps the user has, which Talking Tom and Friends Products have been bought or have been considered, what would make the app more appealing, and other information needed for the purposes of internal analysis, marketing and brand development.
5455	1	We use third-party analytics tools to help us measure traffic and usage trends for the Service. These tools collect information sent by your device or our Service, including the web pages you visit, add-ons, and other information that assists us in improving the Service.
5211	0	In connection with the processing, we will in certain circumstances transfer your personal data to recipients in the U.S which has been declared an unsafe third country by the European Commission.
2514	1	We may use the information collected from you for a variety of purposes, primarily, relating to providing our Services and information about our Services. We may also use the information for such other purpose as otherwise allowed by law. For example, we (or a supplier or our affiliate company acting on our behalf and only under our instructions) may use your personal information, including personally identifiable information, for such purposes, including but not limited to:(a) contacting you (for example as part of customer service or to send you updates about our Services);(b) managing your account and improving your experience when you use our Services;(c) researching or surveying, and asking you to participate in such research or survey, about our product or Services;(d) marketing and promotion of our Services or related products, including those of a third party’s products which are related to our Services (If you do not want us to use your data in this way, please let us know by contacting us through Customer Center found within our Website or Applications);(e) sending you offers, promotions, information, newsletters, and communication regarding our Services or products and merchandises relating to our Services;(f) creating reports, analysis or similar services for use by us for the purposes of research or business intelligence, for example to track potential problems or trends with our Services;(g) delivering relevant advertising to you and measuring and analyzing effectiveness of advertising, including advertising of third parties placed within the Services;(h) monitoring the Services, including the Website, Games, Applications, and networks, and operation thereof;(i) resolving disputes or issues;(j) tracking purchases and usage information;(k) preventing cheating, crime or fraud;(l) administering sweepstakes and contests;(m) enforcing the legal terms governing your use of our Services; and(n) any other purpose as we determine, in our sole discretion, to be necessary or required to ensure the safety and/or integrity of our users, employees, third parties, public, and/or our Services, or to comply with requirements of any applicable law.
4834	0	Will Narvii Share Any of the Personal Information it Receives?
404	0	If we’re involved in a merger, acquisition, bankruptcy, reorganization or sale of assets such that your information would be transferred or become subject to a different privacy policy, we’ll notify you in advance so you can opt out of any such new policy by deleting your account before transfer.
2290	1	With regards to the information we collect, such as photos of users to apply one the various photo effect filters, we discard the user photos and the processed image and do not keep a copy of the same in our records. While, when the user plays/uses the Game/App, the third parties may use the collected information for the following purposes:To provide you the Game/App and associated websites and continuously improve their features;To provide helpdesk and support services;To enable in app purchases;To present interest based advertisements and to send you promotional messages by email or other communications;To enable social network integration, especially with Facebook, Twitter and Instagram;To prevent fraud and crime;To meet legal and tax obligations.
1932	0	We may pass information we collect from you such as technical information, advertising and application usage information (for example if a device has clicked on a sports ad within our Apps, for more information please see Information And Data We Collect From You Section of this Privacy Policy) as well as age & gender information to our advertising partners and they can reuse such data for targeted advertising. We allow our partners to serve targeted third party advertisements or other content. They may attach the information gathered from our App to info gathered from other apps, websites, or via other services, and then build profiles and transfer the info to another provider. For example we pass advertising IDs to Facebook and they match it with your Facebook ID, aggregate it and delete the initial identifier. By doing so the other provider may receive or gather information about you and use the information for displaying targeted ads. Advertisers may choose their audience by location, demographics, likes, keywords, age & gender, interests, behaviors, connections and any other information Facebook receives or infers about users. We cooperate with several providers of IBA that are listed herein in subsection a) and in Opt-Out Section of this Privacy Policy (''Third Parties''). When allowing Third Parties to conduct IBA we adhere to the DAA Principles available here http://www.digitaladvertisingalliance.org/principles/.
4305	1	Process orders
2635	1	The Apple App Store or Google Play App Store may collect certain financial information from you to process a payment on our behalf, including your name, email address, and other billing information.
4824	0	When you enter shipping information in the process of placing an order, we send it directly to the merchant bot developer. We can store your shipping information for you if you choose to save it for future purchases. We will delete this information immediately if you ask us to.
710	1	2.1 We may use your Information for any purpose as below:1.to provide Application and Services (and the features within Application) to you, such as to show to other users in SHAREit such as your connected friends or other users on the platform;2.to provide you with advertising and direct marketing that is more relevant to you;3.to better understand how you access and use Application, in order for us to improve Application and respond to customer desires and preferences, including for us to provide language and location customisation, personalised help and instructions, or other responses to your and other customers' usage of Application;4.to help develop our service and provide, maintain, improve and modify the Applications, Services and the Site and develop new services;5.to assess the effectiveness of and improve advertising and other marketing and promotional activities on or in connection with Application.2.2
2441	0	11.1. If you have any questions, please send your inquiries to Service support at https://support.my.com/games/ or in writing to Barbara Strozzilaan 201, 1083 HN, Amsterdam, the Netherlands. So we can deal with your enquiry effectively, please quote this Privacy Policy. We will aim to respond to you within 30 days from receipt of request.
2849	1	or to perform functions or services as otherwise described to you at the time of collection.
4349	0	This Privacy Policy applies only to the processing of your Personal Information by AnchorFree. You may see third-party links or integrations on the Services. Keep in mind that this Privacy Policy does not address, and we are not responsible for, the privacy, information or other practices of any third parties, including any third party operating any site or service to which the Services link. The inclusion of a link on the Services does not imply endorsement of the linked site or service by us or by our affiliates.
4737	1	d. The processing is necessary for the legitimate interests of other persons or parties
30	0	We allow third parties to collect some anonymous information by which users cannot be identified. Non-personal information may include technical information about your device, such as your browser type, screen resolution, device type, language, type of operating system and geo location (only general location). Non-personal information is gathered by third party services while you are accessing the service. They are allowed to use this information to conduct research and analysis, but only for strictly limited purposes.  
