	sentiment	review
4570	1	You may be required to open an Account directly with LINEKONG GROUP by completing the registration process and providing true, accurate, current and complete information about yourself. LINEKONG GROUP do not knowingly solicit any personally identifiable information from children under the age of 13. If we determine, in our sole discretion, that a person is under the age of 13, based on the information provided during the registration process, that person will not be permitted to register.
1620	0	For purposes of this Privacy Policy, “personal data” means personally identifiable information that specifically identifies you as an individual.
4359	0	CXZH.LTD assumes no responsibility when it or a third party uses your personal information in accordance with provisions of relevant laws or regulations or this privacy policy.
2655	1	We encourage parents to instruct their children about privacy and the way they use their information on the Internet. Children should never disclose their name, address or phone number, or any personal information, without their parents’ prior permission.
4211	1	Our Services are not designed for persons under 18. We do not knowingly collect information from persons under 18, including children under 13 in particular. If we discover that a child under 13 has provided us with personal information, we will delete such information from our systems.
5313	1	In accordance with applicable law, obtaining consent from parents for the collection of personal information from their children, or for sending information about our products and services directly to their children
64	0	Album. We collect and store the photos or files you upload, download, or access with the Peekaboo Moments Service (“photos or files”). If you add a photo or files to your Peekaboo Moments that has been previously uploaded by you or another user, we may associate all or a portion of the previous photo or files with your account rather than storing a duplicate.
4549	0	We respond to all requests we receive from individuals wishing to exercise their data protection rights in accordance with applicable data protection laws.
3858	0	Other things you should know:We may share aggregated information about the Service and our users, without seeking additional consent, with third parties (including, without limitation, advertisers, media, and actual or potential partners or investors) for informational, marketing, and/or promotional purposes.
5147	1	Topface deliberately does not collect any information about minors. We do not engage or encourage the use of our service by persons under the age of majority. If we become aware of the registration of a user under the age of majority, the statutory residence of an EU citizen and the provision of their personal data, we will take measures to remove such profile and any information about it from Topface.
1612	0	You will be liable to us for all orders or transactions placed by use of your user ID and password, even if such use might be wrongful. We will not be liable to you for any loss that you may incur as a result of misuse of your user ID and password, and we accept no liability resulting from its unauthorised use, whether fraudulent or otherwise.
1520	1	We do not knowingly and directly collect and store on its servers any personal information from children under the age 13 as that would be a violation of COPPA. Some information may be collected by third party providers of services (advertising networks, etc.) or certain products.
2159	0	If you are located in the EEA, we comply with EU data protection law when transferring your Personal Information outside of the EEA, including to the United States where we are headquartered. To protect Personal Information transferred from the EEA or Switzerland to the U.S., we are certified to the EU-U.S. and Swiss-U.S. Privacy Shield frameworks.
4368	0	You have the right to obtain from us a restriction of processing of your Data in the following cases:You make an inquiry pursuant para. 7.4, if you so request;you are of the opinion, that the processing of your Data is unlawful, but are opposed to an erasure of Data;you still require the Data for the establishment, exercise or defense of legal claims; oryou have objected to the processing pursuant para. 7.8.6.7
179	1	We do not knowingly collect or solicit personal data from anyone under the age of 16 or knowingly allow such persons to use our Services. If you are under 15, please do not send any information about yourself to us, including your name, address, telephone number, or email address. No one under the age of 16 may provide any personal data. In the event that we learn that we have collected personal data from a child under age 15, we will delete that information as quickly as possible. If you believe that we might have any information from or about a child under the age of 16, please contact us.
4253	1	The Internet offers a world of opportunity for children. Your guidance and involvement are essential to help ensure that children have a safe and rewarding online experience. We encourage you to stay involved in and informed about what your child is doing online. Your efforts to instill responsible information practices will help steer your children to age-appropriate sites and will go a long way toward ensuring that your children have enriching experiences online.
1894	1	If you live in a country in the European Economic Area (EEA), the Services are provided by Telegram, which for the purposes of applicable data protection legislation is the data controller responsible for your personal data when you use our Services. However, as Telegram is located outside the EEA, we have designated one of our EEA-based group companies, Telegram UK Holdings Ltd (71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ), as a representative to whom you may direct any issues you have relating to our processing of your personal data.
334	1	If you located in the EEA, as required by law, you hereby grant your consent to us to use or process your personal information only for the purpose described above once you use the Software or the Service. And you may withdraw your consent at any time by contacting us.
3180	1	We do not knowingly collect personal information from children under 18 years of age. If you are under 18 years old, please do not provide any personal information to us.
3211	0	Lima Sky reserves the right to modify this Privacy Policy at reasonable times, so please review it frequently. Your continued use of Services will signify your acceptance of the changes to this Privacy Policy.
489	0	We may provide your or your child’s personal information to companies that provide services to help us with our business activities such as processing your payments, providing mapping services or offering customer service. These companies are authorized to use your and your child’s personal information only as necessary to provide these services to us;
917	1	California’s Shine the Light law gives California residents the right to ask companies once a year what personal information they share with third parties for those third parties' direct marketing purposes. Learn more about what is considered to be personal information under the statute.
4587	1	If we consider that any of our Services are directed at users under the minimum legal age required in their country of residence, we can block such users from using the Services or from providing information and/or limit the collection of information from such users as more particularly described below.
4650	0	E-mail: info@saygames.by
5303	1	We appreciate the need to provide extra privacy protections to users who are children. Our Services are intended for general audiences over the age of 16 years. We do not knowingly collect personal information from children under 16 years of age. In order to request the deletion of personal data, for any reason, please use the in-app support feature in our Services or contact us at the address provided below and we will take reasonable measures to promptly delete such personal data from our records.
4408	0	"Any references in this Policy to ""UCWeb"", ""we"", ""our"", ""us"" etc. will be interpreted as a reference to UCWeb."
4811	0	Name, surname, mobile phone number, registration data (login/name/e-mail address and password) in case of registration procedure conducting.
479	1	If you are between 13 and 16 years old, we will not collect Your personal data without the explicit consent of a person that is the holder of parental responsibility over You. The consent of the holder of parental responsibility shall be given through the e-mail or other ways.
1119	0	(1) Camera and Photos. In order to use some of the features of the Software, you may voluntarily grant us the permission to access to the camera or photo album to obtain photos in your mobile device. We may collect your photos, and send them to the third party service provider to process the photos and analyze the data. For such photo, we will not save the data, the conclusion or feeback after the processing and analysis.
2560	0	Analytics
2941	0	We process Personal Data for the purposes set out in this Privacy Policy, as described above. Our legal basis to process Personal Data will depend on the Personal Data concerned and the specific context in which we collect it. However, we will normally collect and process Personal Data about you only where it is: necessary for the performance of any contract between you and Alibaba.com Singapore E-Commerce Private Limited (for example, to provide you with the services you request and to identify and authenticate you so you may use the Sites); necessary to comply with legal requirements (for example, to comply with applicable accounting rules and to make mandatory disclosures to law enforcement); necessary for our legitimate interests and not overridden by your rights; and/or where it is based on your consent .
2695	0	When you activate your Adobe app or when you install updates to the app, we collect information about:your device (manufacturer, model, IP address);the Adobe app (version, date of activation, successful and unsuccessful updates);your product serial number (where this is required before you can start using your product).
189	1	We do not use the Application to knowingly solicit data from or market to children under the age of 13. If a parent or guardian becomes aware that his or her child has provided us with information without their consent, he or she should contact us at walli@shanga.co. We will delete such information from our files within a reasonable time.
1950	0	"User name: If you need to use ""ICBC Mobile Banking"" services, when you select to remember user name, we will keep your user name, and will delete corresponding information within a time limit required by laws and regulations after you cancel the services."
1465	0	With customers’ written consent;
4205	0	Uber retains transaction, location, usage and other information for 7 years in connection with regulatory, tax, insurance or other requirements in the places in which it operates. Uber thereafter deletes or anonymizes such information in accordance with applicable laws.
2421	1	If you are a resident of the European Union, and if you are not satisfied with our resolution of your complaint, you may complain to an applicable data protection authority where you live or where you believe a breach may have occurred, as the case may be.
4311	1	SHAREit does not knowingly collect any personal identification information from children under the age of 13 (or such legally required age of consent for Juveniles as defined under applicable laws) or knowingly allow such person to register on SHAREit. In the event that we are notified that we have collect personal information from a child under the age of 13 (or such legally required age of consent for Juveniles as defined under applicable laws) without parental consent, we will suspend the account and delete relevant information as quickly as possible. If you believe that we might have any information from a child under 13(or such legally required age of consent for Juveniles as defined under applicable laws), please contact us at legalsupport@ushareit.com.
5345	1	We have to protect children’s privacy and safety online which includes complying with restrictions on marketing to those under 13. Without their legal guardians’ consent, children under 13 cannot use any of our apps. In addition, they may not install, use or access these apps, or are requested to erase them from their device in case of previous installation if they or their legal guardians disagree with any term in this Privacy Policy.
3043	1	A minor must not create his or her own user account without the consent of his or her parent or guardian. If you are a minor, we recommend that you ask your parent or guardian to read this Privacy Policy carefully, and obtain the consent of your parent or guardian before using our services or providing us with information.
3718	0	Non-Personal Information
2752	0	With members of our corporate family to improve content and services and to enhance your experience
1666	0	"Our business may require us to transfer your Personal Data to countries outside of the European Economic Area (""EEA""), including to countries such as the People's Republic of China or Singapore. We take appropriate steps to ensure that recipients of your Personal Data are bound to duties of confidentiality and we implement measures such as standard contractual clauses. A copy of those clauses can be obtained by contacting our Help Center."
4402	0	If you request, we will supply you with the relevant personal data in CSV format.  Where it is technically feasible, you can ask us to send this information directly to another IT system provider if you prefer.
4611	0	Uber may share the information we collect:With other users
868	1	California’s Shine the Light law gives California residents the right to ask companies once a year what personal information they share with third parties for those third parties' direct marketing purposes. Learn more about what is considered to be personal information under the statute.
2935	0	Any information that is collected is subject to the Privacy Policy in effect at the time such information is collected. We may, however, modify and revise our Privacy Policy from time-to-time. If we make any material changes to this policy, we will notify you of such changes by posting them on this page. By continuing to access or use our services after those changes become effective, you are agreeing to be bound by the revised policy.
3793	0	If you wish to exercise any of these rights, kindly contact us using the details in section 12 below.
3374	0	We may occasionally update this policy.
3213	0	These third-party advertising companies collect, store and use data by integrating cookies, tracking code and other software in our Services. The relevant data collected by these third parties will vary but may include your unique device ID, geo-location details, advertising ID, IP address, information on your interaction with advertising, browsing history and other technical information. Data which you provide to Green Panda Games when using our Services may also be captured by these third parties.
4627	0	The User is empowered to request one copy of the personal data undergoing processing free of charge. Any additional copies are provided on a reimbursement basis.
2992	0	8.2. You also have a right to independently remove personal information on your account and make changes and corrections to your information, provided that such changes and corrections contain up-to-date and true information. You can also view an overview of the information we hold about you.
5016	0	We record details of users’ activities on the Sites. Information relating to such transactions (including, but not limited to, the types and specifications of the goods, pricing and delivery information, any dispute records and any information disclosed in any discussion forum)  may be collected when transactions are conducted on or facilitated through the Sites.
1880	1	We do not knowingly collect personal information from children under 18 years of age. If you are under 18 years old, please do not provide any personal information to us.
1265	0	The terms used in this Privacy Policy have the same meanings as in our Terms and Conditions, which is accessible at Tunnellight VPN Master Proxy unless otherwise defined in this Privacy Policy.
282	1	If we deleted your profile because you violated our minimum age rule, we can save your email and IP addresses so you do not try to bypass our rules by creating a new profile.
348	0	Legal bases for processing information under the GDPR (for users in the EEA)
1654	1	We do not provide service focus on Children. If you are under 18, you may use our website when you are with a parent or guardian.
2010	0	We collect data you give us voluntarily (for example, when you choose your problem areas or send us an email). We also may receive data about you from third parties (for example, when you sign in via Facebook). Finally, we collect data automatically (for example, your IP address).
1715	1	The Sites and their contents are not targeted to minors (those under the age of 18) and we do not intend to sell any of our products or services to minors. If a minor has provided us with Personal Data without parental or guardian consent, the parent or guardian should contact DataProtection.AE@aliexpress.com (for AliExpress.com users) or DataProtection@service.alibaba.com (for Alibaba.com users) to remove the information.
11	1	Once a user indicates that he or she is under the age of 13, we will not collect any personal information from that user except certain limited information permitted by the law.  For example, we may ask for the name and online contact information of a child user’s parent in order to provide notice and obtain a parental consent.  In addition, we may collect certain information permitted by the law to support and protect the security, integrity and operation of our Services.
5001	0	Turning the Wuma VPN on encrypts all of the traffic between your device and our servers using TLS 1.2 with perfect forward secrecy (ECDHE), 128-bit/256-bit AES data encryption, and HMAC message authentication. This means that your web traffic on unsecured networks such as public Wi-Fi at cafés, airports, etc. will be securely encrypted by Wuma.
309	1	Magic Seven may store and/or transfer your personal data to its affiliates and partners in and outside of EU/EEA member states and the United States in accordance with mandatory legislation and this Privacy Policy. Magic Seven may disclose your personal data to third parties in connection with a corporate merger, consolidation, restructuring, the sale of substantially all of Magic Seven’s stock and/or assets or other corporate change, including, without limitation, during the course of any due diligence process provided, however, that this Privacy Policy shall continue to govern such personal data.
4905	0	We may also share PII and non-personally identifiable information with our subsidiaries, affiliated and parent companies but their use of such information must comply with this Privacy Policy PROTECTION OF PERSONAL INFORMATION We work hard to protect you from unauthorized access to or alteration, disclosure or destruction of your personal information. As with all technology companies, although we take steps to secure your information, we do not promise, and you should not expect, that your personal information will always remain secure. We regularly monitor our systems for possible vulnerabilities and attacks and regularly review our information collection, storage and processing practices to update our physical, technical and organizational security measures. We may suspend your use of all or part of the services without notice if we suspect or detect any breach of security. If you believe that your account or information is no longer secure, please contact us via Email at the end of this Privacy Policy.
3364	0	Eyewind may use and disclose to Eyewind’s partners and contractors the collected non-personal data for purposes of analyzing usage of the Services, investigate, prevent or take action regarding unauthorized use of the services to further develop the Services and other Eyewind services and products.
4635	1	The Service is not directed to children under the age of thirteen (13) years old and we do not knowingly collect personally identifiable information from children under the age of thirteen (13) years old as part of the Service. If we become aware that we have inadvertently received personally identifiable information from a user under the age of thirteen (13) years old as part of the Service, we will delete such information from our records. If we change our practices in the future, we will obtain prior, verifiable parental consent before collecting any personally identifiable information from children under the age of thirteen (13) years old as part of the Service.
2541	0	We at Narvii know you care about how your personal information is used and shared, and we take your privacy seriously. Please read the following to learn more about our Privacy Policy. By using or accessing the Services in any manner, you acknowledge that you accept the practices and policies outlined in this Privacy Policy, and you hereby consent that we will collect, use, and share your information in the following ways.
3857	0	We will share personal information with companies, organizations or individuals outside of Adobe if we have a good-faith belief that access, use, preservation or disclosure of the information is reasonably necessary to detect, prevent, or otherwise address fraud, security or technical issues, as well as to protect against harm to the rights, property or safety of Adobe, our users, or the public as required or permitted by law.
3156	0	You have the right to obtain from us without undue delay the rectification of inaccurate Personal data concerning you. You have the right to have your incomplete Personal data completed.
2614	0	to advertisers and third party advertising networks and analytics companies as described in the section below
5044	1	"This section of the Privacy Policy applies only if you use our Platform or services covered by this Privacy Policy from a country that is a Member State of the European Union and in the event of and from the date of the UK's departure from the European Union, the United Kingdom (the ""EEA""), and supplements the information in this Privacy Policy. "
332	1	Under the laws of the State of California (US), California Residents who have an established business relationship with us may choose to opt out of our disclosure of personal information about them to third parties for direct marketing purposes. As detailed above, our policy is not to disclose personal information collected online to a third party for direct marketing purposes without your approval. If you choose to opt-out at any time after granting approval, email privacyofficer@pikpok.com.
5289	1	We do not knowingly collect, maintain, or use personal information from children under 13 years of age, and no part of our Services are directed to children. Legally you must be at least 13 years old to use the Services (but this might be older depending on whether or not a particular Service has a required minimum age rating) as per our Terms of Service. If you learn that a child has provided us with personal information in violation of this Privacy Policy, then you may alert us at support@ftxgames.com.
2639	1	We do not knowingly collect or solicit personal information from or direct or target interest based advertising to anyone under the age of 13 or knowingly allow such persons to use our Services.  If you are under 13, please do not send any information about yourself to us, including your name, address, telephone number, or email address.  No one under the age of 13 may provide any personal information.  In the event that we learn that we have collected personal information from a child under age 13, we will delete that information as quickly as possible.  If you believe that we might have any information from or about a child under the age of 13, please contact us.
1531	0	What do we do with the information we collect? The short answer is: Provide you with an amazing set of products and services that we relentlessly improve. But we do a lot more as well, such as:Develop, operate, improve, deliver, maintain, and protect our products and services.Communicate with you.
