	sentiment	review
4645	0	"When you install the software for using the Service (""Application"") on your device and register with the Service, personally identifiable information about you may be collected during the download process of the Application for the Service (as requested from you during the download process). For registration through the Service, you are required to provide your mobile phone number or your email address, city location, gender, name, depending on the device(s) you are using for the Service. You may also provide additional information, but that is optional. When you log in using your Facebook or Google account, we may collect additional information you make available to us (please see ""Your User Profile"" below)."
218	1	Business Transfers. Your Personal Information may also be used by us or shared with our affiliates controlled by the Organization for internal reasons. If another entity acquires us or all or a portion of our assets, Personal Information, Usage Information, and any other information that we have collected about the users of the Services may be disclosed to such entity as part of the due diligence process and will be transferred to such entity as one of the transferred assets. Should such a sale or transfer occur, we will use reasonable efforts to direct the transferee to use information you have provided through the Services in a manner that is consistent with this Policy. Also, if any bankruptcy or reorganization proceeding is brought by or against us, all such information may be considered an asset of ours and as such may be sold or transferred to third parties.
2523	0	If you are aware of changes or inaccuracies in your information, you should inform us of such changes so that our records may be updated or corrected. You may lodge a complaint with a supervisory authority if you consider that our processing of your Personal Data infringes applicable law.
328	0	Chatous uses the Personal Data you provide in a manner that is consistent with this Privacy Policy. If you provide Personal Data for a certain reason, we may use the Personal Data in connection with the reason for which it was provided. For instance, if you contact us by email, we will use the Personal Data you provide to answer your question or resolve your problem. Also, if you provide Personal Data in order to obtain access to the Services, we will use your Personal Data to provide you with access to such services and to monitor your use of such services. Chatous and its subsidiaries and affiliates (the “Related Companies”) may also use your Personal Data and other personally non-identifiable information collected through the Services to help us operate, maintain, enhance, and deliver the various features and services found on the Site; as well as to track user-generated content and users to comply as a service provider with the DMCA and other applicable laws. Chatous uses all of the Personal Data and other personally non-identifiable information that we collect from users to understand and analyze the usage trends and preferences of our users, to improve the way the Site works and looks, and to create new features and functionality. Further, Chatous may use Personal Data and other personally non-identifiable information to: (a) remember your information so that you will not have to re-enter it during your visit or the next time you visit Chatous; (b) monitor your participation in various sections of the Chatous; (c) customize our service to you, including by providing you with recommendations and (c) monitor aggregate site usage metrics such as total number of visitors and pages viewed. We may use your e-mail address for administrative communications such as notifying you of major Chatous updates, for customer service purposes, and to send privacy or security-related notices.
2642	1	Adobe has its own pages on many social networking sites (for example, the Adobe® Photoshop® team’s Facebook page). We will collect information which you have made publicly available on your social networking account, such as name and interests in our products and services, when you interact with our social networking pages.
4146	0	8. Rights related to automated decision making including profiling: there are several rights in this area where processing carried out on a solely automated basis results in a decision which has legal or significant effects for the individual. In these circumstances your rights include the right to ensure that there is human intervention in the decision-making process.
5457	1	Other parties authorized by you
1910	0	To allow you to participate in interactive features of our service, when you choose to do so.
4019	1	4.6. Our selected third party partners with our permission, using their own ad servers, can show advertisements to you.
2326	0	We are the controller of the personal information collected. We only collect, use, store and transfer (“process”) your personal information in accordance with applicable data protection legislation, including but not limited to, the (EU) General Data Protection Regulation (2016/679) (“GDPR”) and applicable national data protection legislation.
685	1	There may be other third parties collecting analytics data from you depending on the platform you access our Services from.
2230	1	We will transfer your Personal Information to countries outside the EU and EEA that may not have as strict privacy legislation as where you live
2513	1	If you do not agree with all of the terms of this Privacy Policy, please do not use our service. Community safety is our number one priority and some of the above user information are mandatory in order to create a safe community for all users.
1488	0	NOVA GEIMS, OOO is headquartered in Russia, and we may have operations, entities and Services provided throughout the world. We have taken measures to ensure that your personal information is treated securely and lawfully, and that it receives an adequate level of protection in the jurisdictions in which we process it. If you are located in the European Economic Area (“EEA”) or Switzerland, we provide adequate protection for the transfer of personal information to countries outside of the EEA or Switzerland based on the standard contractual clauses authorised by the European Commission or other appropriate safeguards defined in Article 46, EU General Data Protection Regulation 2016/67 (GDPR).
1631	0	This Policy was last revised on, and effective as of 24 May 2018.
130	0	This helps us to better understand our business, analyze our operations, maintain, improve, innovate, plan, design, and develop the App and our new products. We also use such data for statistical analysis purposes, to test and improve our offers. This enables us to better understand what features and categories of books our users like more, what categories of users use our App. As a consequence, we often decide how to improve the App based on the results obtained from this processing. For example, if we discover that users more often read book summaries from “Productivity & time management” category, we may create and introduce more of book summaries into this category.
4551	1	Devices and operating systems providing native versions of Facebook and Instagram (i.e. where we have not developed our own first-party apps) will have access to all information you choose to share with them, including information your friends share with you, so they can provide our core functionality to you.
3843	1	CXZH.LTD will not read or disclose to any third party any private email communication information that is transmitted using our products and services, unless given appropriate explicit consent to do so.
483	1	How and With Whom Do We Share Your Data? We share Personal Data with vendors and third party service providers who work on our behalf and provide us with services related to the purposes described in this Privacy Policy or our Terms of Service. These parties include:Payment processors
2817	1	We are not responsible or liable for your interaction with such third parties, the information requests initiated by such third parties, or the subsequent use, treatment or dissemination of information you voluntarily choose to provide to them.
520	1	For providing customized advertisement, the third-party advertising companies may collection or use your personal information (not including your name, address, email address or telephone number) when you use the APP or Service.
1944	0	We communicate with you, for example, by push notifications. These may include reminders and motivational messages encouraging you to follow your training and nutrition plan, or other information about the App. As a result, you may, for example, receive a push notification every day at a particular time reminding you to work out. To opt out of receiving push notifications, you need to change the settings on your device.
3245	0	In order maximize the benefits of the App, this mobile short notice lists the App's optimal collection practices. You'll be able to opt-in or modify collection settings according to your phone's privacy settings.
4152	0	To provide you with information about, and support for, our Services, including changes to our Services, technical updates to our Services, and changes to the Terms (including this Privacy Policy) Necessary for the performance of a contact and necessary to comply with a legal or regulatory obligation
654	0	Where we rely on contract, we will ask that you agree to the processing of personal data that is necessary for entering into or performance of your contract with us. We provide a voluntary service; you can choose whether or not you want to use the Services. However, if you want to use the Services, you need to agree to our Terms of Use, which set out the contract between the Company and you. As we operate in countries worldwide (including the US) and use technical infrastructure in the US to deliver the Services to you, in accordance with the contract between us, we may need to transfer your Information to the US and to other jurisdictions as necessary to provide the Services.
4322	1	customer service providers to provide after-sale services
2851	1	4.2. Sometimes we may also need to share your data with a third party in order to provide our Services to you or to administer the Services, for example if you choose to share your data across other social media platforms.
1237	1	Protection of Narvii and Others: We reserve the right to access, read, preserve, and disclose any information that we reasonably believe is necessary in response to a lawful request by public authorities, including to meet national security or law enforcement requirements; enforce or apply our Terms of Use http://narvii.com/tos and other agreements; or protect the rights, property, or safety of Narvii, our employees, our users, transferor others.
4931	0	This Policy was last revised on, and effective as of, 10/01/15
4975	1	We may provide aggregated or anonymized data to third parties, but when we do so, the information we share is in a de-identified format that does not personally identify you. 
4356	0	Should you wish to report a complaint or if you feel that Our company has not addressed your concern in a satisfactory manner, you may contact the Office of the Commissioner for Personal Data Protection http://www.dataprotection.gov.cy/dataprotection/dataprotection.nsf/page1i_en/page1i_en?opendocument
2800	0	Analysis of your content (e.g., activity logs, and direct feedback from you) which is sent or received using an online feature of an Adobe app or website, or which is stored on Adobe servers.
3505	1	Sharing On Our Games and products
1658	1	"Custom Content. We may work with trusted marketing partners to bring you more useful and interesting advertising content on our Services and on third party sites and services.  We may do this by sharing or matching the personal information you have provided us on the Services with the information (which may include personal information) you have provided third parties marketing partners.  If you do not want Ubisoft to match your personal information with trusted partners in order for us to tailor ads or other custom content for you on our Services and third party sites and services, please do not check the box labelled ""Share my information with selected third parties"" at the moment of creation of your Account or within your Account settings at any time.  If you do not check the box related to this Custom Content or otherwise opt-out from this Custom Content by unchecking the box within your Account settings at any time, Ubisoft will no longer share your personal information with partners to tailor ads or other custom content for you following the date of your request.  Please note that opting-out from the Custom Content will not change the behavior of third parties collecting information on the Services. Please see how to opt-out of third party collection in ""Other passively collected information"" Section above. The list of such trusted marketing partners is available at legal.ubi.com/active-sharing/"
2565	1	Furthermore, if we choose to buy or sell assets, user information is typically one of the transferred business assets. Moreover, if we, or substantially all of our assets, were acquired, or if we go out of business or enter bankruptcy, user information would be one of the assets that is transferred or acquired by a third party, and we would share Personal Data with the party that is acquiring our assets. You acknowledge that such transfers may occur, and that any acquirer of us or our assets may continue to use your Personal Data as set forth in this policy.
813	0	"Generally, we only keep your user information for a period necessary for realizing customer services, e.g.:User account picture: If you need to use ""ICBC Mobile Banking"" services, we will keep the account picture uploaded by you, and will delete corresponding information within a time limit required by laws and regulations after you cancel the services."
4878	1	For example, if you are a rider, we may share your first name, average rider rating given by drivers, and pickup and/or dropoff locations with drivers. If you share an uberPOOL trip with another rider, that rider may be told your name and may see your pickup and/or dropoff location.
984	1	We may share your information as well as information from tools like cookies, log files, and device identifiers and location data, with third-party organizations that help us provide the Service to you. Our Service Providers will be given access to your information as is reasonably necessary to provide the Service under reasonable confidentiality terms. We may share user content and your information with businesses that are legally part of the same group of companies that Reports+ is part of, or that become part of that group. Affiliates may use this information to help provide, understand, and improve the Service and Affiliates' own services.
686	0	Use as criteria in deciding whether and how to improve the Service by analyzing the customers’ habits.
5386	0	If you request limitations to processing that are mandatory for NOVA GEIMS, OOO, or you object to such processing (in which case, we may not be able to provide you with the game or game Services).
330	1	Insurance and financing partners.
3664	0	When you request deletion of your personal data, we will use reasonable efforts to honor your request. In some cases we may be legally required to keep some of the data for a certain time; in such event, we will fulfill your request after we have complied with our obligations.
5253	1	Third party business partners, service providers and/or affiliates of Alibaba.com engaged by us or working with us to assist us to provide services to you or who otherwise process personal information for purposes described in this Privacy Policy or notified to you when we collect your personal information.  Categories of these partners or service providers include:
3149	0	Trials of Heroes may use collected personal data for purposes of analyzing usage of the Services, providing customer and technical support, managing and providing Services (including managing advertisement serving) and to further develop the Services and other Trials of Heroes services and products. Trials of Heroes may combine non-personal data with personal data.
113	1	Google Analytics for Firebase: If you wish to find out more information on Google Analytics for Firebase, please follow this link: https://www.firebase.com/terms/privacy-policy.html
3587	0	Device identifiers. When you use a mobile device (a tablet or a phone) to access our App, we may access, etc or monitor one or more “device identifiers”. Device identifiers are small data files or similar data structures stored on or associated with your mobile device, which uniquely identify your mobile device. Device identifier provides reports or personalized content and ads.
992	1	You should always be careful when submitting information about Yourself within the Games and You should only submit information that You consent to make public.
2907	1	We may process, use, or share your data when the law requires it, in particular, if a law enforcement agency requests your data by available legal means.
3002	0	Please note that device information, log information, etc., cannot be independently used to identify information on a specific natural person. If we combine such non-personal information with other information to identify a specific natural person, or use the same in combination with personal information, such non-personal information shall be deemed to be personal information during the period in which the information is used in combination with personal information, and unless authorized by you or otherwise provided for by laws and legislations, we will anonymize or de-identify such personal information.
762	1	Your information is shared with others in the following ways:Sharing on Facebook Products
4574	0	The right to restriction 
968	0	Google Analytics Help Center: https://developers.google.com/analytics/devguides/collection/analyticsjs/cookie-usage
4303	1	We also get information about you and your activity outside Pinterest from our affiliates, advertisers, partners and other third parties we work with, or other publicly available sources. For example:Some websites or apps use Pinterest features such as our “Save” button, or you may install our “Save” button for your browser. If so, we collect log data from those sites or apps. Learn more about these features.
5376	0	We use personal data to enforce our agreements and contractual commitments, to detect, prevent, and combat fraud. As a result of such processing, we may share your information with others, including law enforcement agencies (in particular, if a dispute arises in connection with our Terms and Conditions of Use).
1887	1	We provide advertisers with reports about the kinds of people seeing their ads and how their ads are performing, but we don't share information that personally identifies you (information such as your name or email address that by itself can be used to contact you or identifies who you are) unless you give us permission. For example, we provide general demographic and interest information to advertisers (for example, that an ad was seen by a woman between the ages of 25 and 34 who lives in Madrid and likes software engineering) to help them better understand their audience. We also confirm which Facebook ads led you to make a purchase or take an action with an advertiser.
2900	0	You can request a download of your account information. To request a download, navigate to the “Request Account Info” button inside the Settings section of the app. You may edit your account information via the app.
3797	1	We may disclose (or provide access to) personal information to the following categories of recipients:Other Platform Users where necessary in connection with the facilitation of purchases and communications made between you and the other users.
5045	0	"If you use the “Log in with” or “Connect to” feature we may access and store some or all of the following information, as allowed by you, Third Party Social Networks and your preferences: (i) your basic information from your public profile, such as your name, surname, profile picture, age range, gender, and other public information; (ii) email address, login ID and/or player identifier string (iii) list of your friends; (iv) any other information which is detailed and displayed to you in the notice which appears during the ""Log in with"" or “Connect to” process. We may share your name, profile picture and your game data (such as moves, App progress and scores) with respect to the applicable App, with your friends who have also used the “Log in with” or “Connect to” feature in connection with such App or with your contacts in applicable Third Party Social Media Network account."
3826	0	Personally identifiable information provided to Camel Games by customers in the EU is controlled by Camel Games, with place of business set out below. Personally identifiable information provided to Camel Games will be collected, processed and stored by Camel Games Corporation in the United States. Camel Games has taken reasonable steps to protect the information users share with us, including, but not limited to, setup of processes, equipment and software to avoid unauthorized access or disclosure of this information. Camel Games Corporation complies with the Safe Harbor framework developed by the U.S. Department of Commerce and the European Union relating to the transfer and processing of personally identifiable information. For more information about the Safe Harbor program or to view Camel Games's certification please visit
2138	0	Customer support
3357	1	Some of the third parties services usually used by Ferro Entertainment.
1990	0	For users of the desktop imo app, we automatically collect your IP address;
4421	1	We might share your information with third parties, but only in the ways that are described in this privacy statement.
2729	1	Do third parties see and/or have access to information obtained by the Application?
716	0	"When you install any of the ""Mobirix"" games or applications, we may collect and record the information you provide us voluntarily through the social networking website you use to access the Service (""SN Website"") in accordance with the policies and terms of the SN Website."
3782	1	Information we receive about you may be accessed, processed and retained for an extended period of time when it is the subject of a legal request or obligation, governmental investigation, or investigations concerning possible violations of our terms or policies, or otherwise to prevent harm. We may promptly notify you about the legal requests, including a copy of the original request, unless we are prohibited from doing so.
3834	0	To improve and personalize our Services and to target advertisements that may be more relevant to you.
3167	0	NGEE ANN CITY SINGAPORE 238874
100	0	We use the information we collect from you to improve SoloVPN.
3182	1	We may use analytics providers to help us understand the use of our services. These providers will collect the information sent by your mobile device or browser, and their use of that information is governed by their applicable privacy policy.
2734	0	To monitor the usage of our Service
1119	0	(1) Camera and Photos. In order to use some of the features of the Software, you may voluntarily grant us the permission to access to the camera or photo album to obtain photos in your mobile device. We may collect your photos, and send them to the third party service provider to process the photos and analyze the data. For such photo, we will not save the data, the conclusion or feeback after the processing and analysis.
3468	1	Legal Requirements: If required to do so by law, applicable regulation or in the good faith belief that such action is necessary to (i) comply with a legal obligation, (ii) protect and defend the rights or property of PlanB Labs, (iii) act in urgent circumstances to protect the personal safety of users of the Apps, or the public, or (iv) protect PlanB Labs against legal liability.
5315	0	We will use information about you (including Basic Information, Third Party Log In Information and Analytics) for delivering our Games to you under the terms of use agreed between us. The processing of information in this way is necessary for us to record your progress and current status within a Game, and to ensure the Games deliver the features promised and function properly, so that you have the best experience when playing any one of our Games.
2846	1	These Service Providers must abide by our data privacy and security requirements and are only permitted to use your Personal Data in connection with the purposes specified above, and not for their own purposes.
1718	1	We may share non-personal publicly and with our partners – like publishers, advertisers or connected sites. For example, we may share information publicly to show trends about the general use of our services.
4379	0	You have choices when it comes to the technology you use and the data you share. When we ask you to provide personal data, you can decline. Many of our products require some personal data to provide you with a service. If you choose not to provide data required to provide you with a product or feature, you cannot use that product or feature. Likewise, where we need to collect personal data by law or to enter into or carry out a contract with you, and you do not provide the data, we will not be able to enter into the contract; or if this relates to an existing product youﾡﾯre using, we may have to suspend or cancel it. We will notify you if this is the case at the time. Where providing the data is optional, and you choose not to share personal data, features like personalization that use such data will not work for you.
4810	1	Advertisers may use cookies and other web-tracking technologies to collect non-personal information and/or personally identifiable information, in case the user clicks on any of these advertisements. Furthermore, Ferro Entertainment may advertise other Ferro Entertainment apps within the other apps.
3634	1	Subject to applicable laws, we may share your Information with companies with whom the Company is affiliated or related to (e.g., parent company or subsidiaries), and will require such affiliated or related companies to use the Information solely in accordance with this Policy.
2096	1	Additionally, some companies may use the information they collect on our services to deliver targeted advertisements on behalf of us or other companies, including on third-party websites and apps. HOLLA does not currently respond to do-not-track signals that may be sent from your device. If we do so in the future, we will provide information about that practice in an updated version of this privacy policy.
4659	1	Some users may choose to connect to our Websites or Services using third-party account credentials (for example, your Facebook login or YouTube account). If you choose to connect your account using a third-party account, you understand some of your Information may be shared with us or the respective third-party platform. Your information may also be subject to separate policies of such third-party platform. You should review those policies before providing consent. Connecting your account to third-party applications or services is optional. You can revoke this permission anytime in your account settings.
4388	0	 Provide Services to You. We require certain information to provide you with the Services you requested. Such information may include your contact and device information. We share this information with our third-party service providers or partners to the extent necessary to continue to provide you with the Services. We cannot provide you with Services without such information.
1660	1	Candivore does not share your personal information except as approved by you or as described below:With your consent, for example, when you agree to our sharing your information with other third parties for their own marketing purposes subject to their separate privacy policies.
4616	1	By default all content you post on Canva is private. If you do choose to make designs or other information public, that information may remain visible even after your remove it via cached and archived pages, or if other users have made copies.
1545	1	We may disclose information where we are required to do so by law, for example, in response to a court order or a subpoena, or where we disclose information to data processors who act on our behalf (service providers or other group companies who provide support for the operations of our website and who do not use or disclose the information for any other purpose). To the extent permitted by applicable law, we also may disclose PII in response to a law enforcement agency's or other public agency's (including schools or children services) request or if we feel that such disclosure may prevent the instigation of a crime, facilitate an investigation related to public safety or protect the safety of a child using our website, protect the security or integrity of our website, or enable us to take precautions against liability.
1672	1	Contract personnel
5454	0	“Process”, in respect of personal data, includes to collect, store, and disclose to others.
3933	1	The Games may contain links to websites and microsites that are operated by third parties. If you click such links, you can be transferred to the websites and microsites of third parties. We do not control those websites and microsites and as such this Privacy Policy does not apply to those websites and microsites. Please consult the terms and conditions and privacy policies of those third party websites and microsites to find out how they collect and use Your personal data and to establish whether and for what purpose they use cookies
2752	1	With members of our corporate family to improve content and services and to enhance your experience
4117	0	(2) Usage Information. Certain usage related information regarding your use and interaction with your device, including the Software and the Service, such as when and how you use the Software and the Service, how you use your internet browser and internet search related applications, the web pages you visit and the content you see, access and utilize on such web pages; for example, offerings and advertisements that you view, use and access, how you use them and your response to them, how frequently you use them, your search queries and the time and date of your searches.
24	0	We are not responsible for the practices employed by websites or services linked to or from the Service, including the information or content contained therein. Please remember that when you use a link to go from the Service to another website, our Privacy Policy does not apply to third-party websites or services. Your browsing and interaction on any third-party website or service, including those that have a link or advertisement on our website, are subject to that third partyﾡﾯs own rules and policies. In addition, you agree that we are not responsible for and we do not exercise control over any third-parties that you authorize to access your User Content. If you are using a third-party website or service (like Facebook) and you allow such a third-party access to your User Content you do so at your own risk. This Privacy Policy does not apply to information we collect by other means (including offline) or from other sources other than through the Service.
3582	0	n order to fully use our Services, it is necessary to process the data listed above. If you do not agree to provide us with the above information, you will only be able to use our games and other Services to a limited extent.
3908	0	Adobe® Digital Editions Adobe Sign Adobe Stock
1649	1	As we develop our business, we may buy or sell assets or business offerings. Customers’ information is generally one of the transferred business assets in these types of transactions. We may also share such information with any affiliated entity (e.g. parent company or subsidiary) and may transfer such information in the course of a corporate transaction, such as the sale of our business, a divestiture, merger, consolidation, or asset sale, or in the unlikely event of bankruptcy.
4552	0	Things you and others do and provide.
4598	0	Enable features to personalize your Uber account, such as creating bookmarks for your favorite places, and to enable quick access to previous destinations.
1594	0	If you are under 15 years of age or a minor in your country of residence, please ask your legal guardian’s permission to use or access the Services. Magic Seven takes children’s privacy seriously, and encourages parents and/or guardians to play an active role in their children's online experience at all times. Magic Seven does not knowingly collect any personal information from children below the aforementioned age and if Magic Seven learns that Magic Seven has inadvertently gathered personal data from children under the aforementioned age, Magic Seven will take reasonable measures to promptly erase such personal data from Magic Seven’s records.
1844	1	For external processing
3542	1	 Where we have given you (or where you have chosen) a password which enables you to access certain parts of the Service, you are responsible for keeping this password confidential and you are responsible for any misuse of such information. You must change your password on a regular basis and must not share your password with anyone.
2865	0	The text to the right is aimed to give a plain English summary of our Privacy Policy. Please ensure you read the main text on the left, as the plain English summary on the right is just a summary and doesnﾡﾯt capture all of the terms.
784	1	Special Note about Chats: When you engage with other another user of the Service through a chat conversation, any information or content you choose to provide in that chat conversation will be provided to such other user. Please note that chat conversations on the site are screened by an automated system for spam and select messages may be read by a human being in order to improve Chatous' anti-spam software or for other quality control purposes.
3812	1	Your information may also be stored and process in any country in which we provide service to due to server facilities and third-party service teams. By using our service, you consent to any such transfer of information outside of your country.
1579	1	For legal reasons
3368	0	You have the right to access information held about you. Your right of access can be exercised in accordance with the Hong Kong Law on Legal Protection of Personal Data. Any access request may be subject to a small administrative fee to meet our costs in providing you with details of the information we hold about you. Contact us at: marketing@iclockwork.com for details.
3295	0	Candy Mobile may collect personal and non-personal information from you when you use the Service. Personal information is information that specifically identifies an individual, including, but not limited to, an individual’s name, phone number, credit card or other billing information, email address and home address. This Privacy Policy in no way limits or restricts our collection of aggregate or anonymous information. In this Privacy Policy, we refer to all information collected from or about you, including personal information and non-personal information, as “Your Information.”
2129	0	The only personal information we collect from users who have identified themselves as below the age of 13 for the purposes of offering our services are persistent identifiers (such as device ID, IDFA, IDFV, advertising ID, IP address). Such persistent identifiers are used and shared with third parties solely for providing support for the internal operations meaning to place contextual advertisement (including frequency capping), to authenticate users of or personalize the content on Apps, to maintain or analyze the functioning of the Apps, personalize the content of the App (such as sending push notifications), to perform network communications to protect the security or integrity of the user or the App, to ensure legal or regulatory compliance.
2060	0	To track the progress of your ride or delivery.
4450	1	enforce applicable Terms of Service, including investigation of potential violations.
5131	0	"The Game use cookies to ensure proper function and so You get the highest level of satisfaction. Cookies are small amounts of information which We store on Your computer. They make it easier for You to log into and use the Games. They also allow Us to monitor website traffic and Your use of the website and to personalize the content of the Games for You. If You do not wish Us to install cookies on Your computer for these purposes, You may change the settings on Your internet browser to reject cookies. For more information please consult the ""Help"" section of Your internet browser. Please note that if You do set Your internet browser to reject cookies, You may not be able to use all of the features of the Games (for example, easy logging into the Games)."
57	0	(“Advertising Data”)
4684	1	When you share and communicate using our Products, you choose the audience for what you share. For example, when you post on Facebook, you select the audience for the post, such as a group, all of your friends, the public, or a customized list of people. Similarly, when you use Messenger or Instagram to communicate with people or businesses, those people and businesses can see the content you send. Your network can also see actions you have taken on our Products, including engagement with ads and sponsored content. We also let other accounts see who has viewed their Facebook or Instagram Stories.
3850	0	Where it is necessary for the performance of a contract with you
4585	0	Use and navigation of websites and apps (collected through cookies and similar technologies, or by Adobe servers when you are logged in to the app or website);
5309	0	To manage your account and provide you with customer support
12	1	detect, prevent, or otherwise address fraud, security or technical issues.
1949	1	Other parties authorized by you
2917	0	If you have any questions about this Privacy Policy, please contact us online at privacy@imo.im
107	1	Additionally, in the event of a merger, acquisition, reorganization, bankruptcy, or other similar event, customer information may be transferred to LONG TECH NETWORK LIMITED's successor or assignee, if permitted by and done in accordance with applicable law.
2718	0	To provide our Games to you
4560	1	"Certain APP and Services may include and/or enable you to add content to them. The content may be in the form of buttons, gadgets, links to third party advertisements, websites, products and services (including search services) as well as additional means that are provided to you by third parties (collectively, ""Third Party Content and Services""). The use of such Third Party Content and Services is subject to their privacy policies. You shall be aware that the use of the Third Party Content and Services may give these third parties the ability to access, collect, store, and/or share your information, both your PII and non-personally identifiable information. In order to clarify, we do not review, approve, monitor, endorse, warrant, or make any representations with respect to such Third Party Content and Services and your access to any Third Party Content and Services is at your own risk. We are not responsible for the information contained and/or made available through, the practices of, or your use or inability to use such Third Party Content and Services. You expressly relieve us from any and all liability arising from your use of such Third Party Content and Services. We recommended that you read the terms, conditions and privacy policies of such Third Party Content and Services before using or accessing any of them."
