,doc_id,doc_name,par_id,par,label
19,0,about.canva.com.txt.ann,19,"When you visit the Service, we may send one or more cookies ﾡﾪ a small text file containing a string of alphanumeric characters ﾡﾪ to your computer that uniquely identifies your browser and lets Canva help you log in faster and enhance your navigation through the site. A cookie may also convey information to us about how you use the Service (e.g., the pages you view, the links you click and other actions you take on the Service), and allow us or our business partners to track your usage of the Service over time.",Cookies and Similar Technologies
20,0,about.canva.com.txt.ann,20,"You can control or reset your cookies through your web browser, which will allow you to customise your cookie preferences and to refuse all cookies or to indicate when a cookie is being sent. However, some features of the Service may not function properly if the ability to accept cookies is disabled.",Cookies and Similar Technologies
21,0,about.canva.com.txt.ann,21,"We may send cookies to your web browser (not the yummy kind) to help you use Canva. If you would like to adjust your cookie settings, please consult your browser instructions.",Cookies and Similar Technologies
22,0,about.canva.com.txt.ann,22,Log file information,Other
23,0,about.canva.com.txt.ann,23,"Log file information is automatically reported by your browser or mobile device each time you access the Service. When you use our Service, our servers automatically record certain log file information. These server logs may include anonymous information such as your web request, Internet Protocol (ﾡﾰIPﾡﾱ) address, browser type, referring / exit pages and URLs, number of clicks and how you interact with links on the Service, domain names, landing pages, pages viewed, and other such information.",Cookies and Similar Technologies
24,0,about.canva.com.txt.ann,24,"Whenever you load a page from Canva, your browser sends us info about itself and your interactions with our Service. That info gets stored on our servers.",Cookies and Similar Technologies
25,0,about.canva.com.txt.ann,25,Clear gifs/web beacons information,Cookies and Similar Technologies
26,0,about.canva.com.txt.ann,26,"When you use the Service, we may employ clear GIFs (also known as web beacons) which are used to anonymously track the online usage patterns of our Users. In addition, we may also use clear GIFs in HTML-based emails sent to our users to track which emails are opened and which links are clicked by recipients. This information allows for more accurate reporting and improvement of the Service.",Cookies and Similar Technologies
27,0,about.canva.com.txt.ann,27,We might do clever stuff with images in order to check how many people open our emails and visit our site.,Other
28,0,about.canva.com.txt.ann,28,Device identifiers,Other
29,0,about.canva.com.txt.ann,29,"When you access the Service by or through a mobile device (including but not limited to smart-phones or tablets), we may access, collect, monitor and/or remotely store one or more ﾡﾰdevice identifiers,ﾡﾱ such as a universally unique identifier (ﾡﾰUUIDﾡﾱ). Device identifiers are small data files or similar data structures stored on or associated with your mobile device, which uniquely identify your mobile device. A device identifier may be data stored in connection with the device hardware, data stored in connection with the deviceﾡﾯs operating system or other software, or data sent to the device by Canva. A device identifier may convey information to us about how you browse and use the Service. A device identifier may remain persistently on your device, to help you log in faster and enhance your navigation through the Service. Some features of the Service may not function properly if use or availability of device identifiers is impaired or disabled. Device Identifiers used by Canva include the Android Advertising ID and iOS Advertising Identifier.",Cookies and Similar Technologies
30,0,about.canva.com.txt.ann,30,In order to track how different people are using our Service we might store a unique ID on your mobile that helps us do that.,Other
31,0,about.canva.com.txt.ann,31,Location data,Other
32,0,about.canva.com.txt.ann,32,"When you access the Service by or through a mobile device, we may access, collect, monitor and/or remotely store ﾡﾰlocation data,ﾡﾱ which may include GPS coordinates (e.g. latitude and/or longitude) or similar information regarding the location of your mobile device. Location data may convey to us information about how you browse and use the Service. Some features of the Service, particularly location-based services, may not function properly if use or availability of location data is impaired or disabled.",First Party Collection
33,0,about.canva.com.txt.ann,33,Your mobile device can give us information about where you are. Weﾡﾯll try and use this to offer you better service.,First Party Collection
34,0,about.canva.com.txt.ann,34,How we use your information,Other
35,0,about.canva.com.txt.ann,35,We use the information we collect about you for the following purposes:,First Party Use
36,0,about.canva.com.txt.ann,36,"Providing you with the Service: We use the information that you provide us to provide the Service to you. This includes allowing you to log in to Canva, operating and maintaining the Service, giving you access to your designs and billing you for transactions that you make via the Service. We also use information we collect about you automatically to remember information about you so that you will not have to re-enter it during your visit or the next time you visit the site",First Party Use
37,0,about.canva.com.txt.ann,37,"For data analytics: We use information about you to help us improve the Canva Service and our usersﾡﾯ experience, including by monitoring aggregate metrics such as total number of visitors, traffic, and demographic patterns.",First Party Use
38,0,about.canva.com.txt.ann,38,"Customising the Service for you: We use information you provide us and information about you to make sure that your use of the Service is customised to your needs. For example, if you tell us your profession to recommend designs that are likely to be relevant to you.",First Party Use
39,0,about.canva.com.txt.ann,39,"To communicate with you about the Service: We use your contact information to get in touch with you and to send communications about critical elements of the Service. For example, we may send you emails about technical issues, security alerts or administrative matters.",First Party Use
40,0,about.canva.com.txt.ann,40,"To promote and drive engagement with the Canva Service: We use your contact information to get in touch with you about features and offers relating to the Service that we think you would be interested in. We also use information we collect about you to make sure that you get the most relevant offers and promotions based on your use of the Service, and your preferences. You can opt-out of getting these communications as described below.",First Party Use
41,0,about.canva.com.txt.ann,41,"Customer happiness: We use information about you, information that you provide to our customer happiness team, and information about your interactions with the Service to resolve technical issues you experience with the Service, and to ensure that we can repair and improve the Service for all Canva users.",First Party Use
42,0,about.canva.com.txt.ann,42,"For security measures: We use information about you to monitor activity that we think is suspicious or potentially fraudulent, and to identify violations or this Privacy Policy or our Terms of Service",First Party Use
43,0,about.canva.com.txt.ann,43,"For matters that you have specifically consent to: From time to time Canva may seek your consent to use your information for a particular purpose. Where you consent to our doing so, we will use it for that purpose. Where you no longer want us to use your information for that purpose you may withdraw your consent to this use.",First Party Use
44,0,about.canva.com.txt.ann,44,"For matters that we are required to use your information by law: Canva will use or disclose your information where we reasonably believe that such action is necessary to (a) comply with the law and the reasonable requests of law enforcement; (b) to enforce our Terms of Use or to protect the security or integrity of our Service; and/or (c) to exercise or protect the rights, property, or personal safety of Canva, our Users or others.",First Party Use
45,0,about.canva.com.txt.ann,45,These are the reasons that Canva may need to use information about you.,First Party Use
46,0,about.canva.com.txt.ann,46,Legal bases for processing information under the GDPR (for users in the EEA),Legal basis
47,0,about.canva.com.txt.ann,47,"For Canva users in the the European Economic Area (EEA) Canva processes your information in accordance with European laws and regulations such as the General Data Protection Regulation (GDPR). The GDPR governs how Canva may process your information, and the rights that EEA users have in relation to it. This means that Canva will collect and use your information only where:",Legal basis
48,0,about.canva.com.txt.ann,48,We need it to provide you the Service and fulfil our obligations to you under our Terms of Service. This includes providing you with access to the information that you create in your designs.,Legal basis
49,0,about.canva.com.txt.ann,49,It it justified because of a legitimate interest such as for research and development or marketing the Service (but only where our legitimate interest isnﾡﾯt overridden by your interest in protecting your data).,Legal basis
50,0,about.canva.com.txt.ann,50,You consent to us using your information in a certain way.,Legal basis
51,0,about.canva.com.txt.ann,51,It is necessary for compliance with our legal obligations.,Legal basis
52,0,about.canva.com.txt.ann,52,"If you have consented to our use of your information you may withdraw that consent at any time. Depending on the situation you can either withdraw your consent by emailing community@canva.com, or through your account settings page. Where we are using your information because of a legitimate interest to do so, you have the right to object to that use. However, if you do so it may mean that it is not possible for you to continue using the Services.",Legal basis
53,0,about.canva.com.txt.ann,53,"GDPR, you may have heard of it? Itﾡﾯs been kind of a big deal.",Legal basis
54,0,about.canva.com.txt.ann,54,Sharing your information,Third Party Sharing and Collection
55,0,about.canva.com.txt.ann,55,"We will not rent or sell your information into third parties outside Canva and its group companies (including any parent, subsidiaries and affiliates) without your consent, except as noted in this section:",Third Party Sharing and Collection
56,0,about.canva.com.txt.ann,56,We wonﾡﾯt share your personal information without your permission except as follows:,Third Party Sharing and Collection
57,0,about.canva.com.txt.ann,57,Who we may share your information with,Third Party Sharing and Collection
58,0,about.canva.com.txt.ann,58,"We may share your information with third-party service providers for the purpose of providing the Service to you and to facilitate Canvaﾡﾯs interests, as outline above . Those service providers will only be provided with access to your information as is reasonably necessary for the purpose that Canva has engaged the service provider, and we will require that such third parties comply with this Privacy Policy and any applicable laws.",Third Party Sharing and Collection
59,0,about.canva.com.txt.ann,59,Some of the third parties that Canva may share your personal information with include providers who assist Canva with functions such as:,Third Party Sharing and Collection
60,0,about.canva.com.txt.ann,60,Billing;,Third Party Sharing and Collection
61,0,about.canva.com.txt.ann,61,Customer support and customer management;,Third Party Sharing and Collection
62,0,about.canva.com.txt.ann,62,Email services;,Third Party Sharing and Collection
63,0,about.canva.com.txt.ann,63,Hosting and storage;,Third Party Sharing and Collection
64,0,about.canva.com.txt.ann,64,Analytics; and,Third Party Sharing and Collection
65,0,about.canva.com.txt.ann,65,Delivery of physical products;,Third Party Sharing and Collection
66,0,about.canva.com.txt.ann,66,"We might share some information on you with our business partners, but only as necessary to provide the service to you or to fulfil Canvaﾡﾯs legitimate business interests.",Third Party Sharing and Collection
67,0,about.canva.com.txt.ann,67,Who you may choose to share your User Content with,Third Party Sharing and Collection
68,0,about.canva.com.txt.ann,68,"Any information or content that you voluntarily disclose for posting to the Service, such as User Content, becomes available to the public, as controlled by any applicable privacy settings. Subject to your profile and privacy settings, any User Content that you make public is searchable by other Users. If you remove information that you posted to the Service, copies may remain viewable in cached and archived pages of the Service, or if other Users have copied or saved that information.",Third Party Sharing and Collection
69,0,about.canva.com.txt.ann,69,"By default all content you post on Canva is private. If you do choose to make designs or other information public, that information may remain visible even after your remove it via cached and archived pages, or if other users have made copies.",Third Party Sharing and Collection
70,0,about.canva.com.txt.ann,70,"Canva may also share your information with third parties in certain circumstances, such as where:",Third Party Sharing and Collection
71,0,about.canva.com.txt.ann,71,"we are required to do so as a result of a court order, subpoena or other legal requirement;",Third Party Sharing and Collection
72,0,about.canva.com.txt.ann,72,"we believe that it is necessary to protect you or Canva, such as where we consider that there is a need to investigate potentially fraudulent or criminal activity; or",Third Party Sharing and Collection
73,0,about.canva.com.txt.ann,73,you have consented to our sharing it with a third party for a particular purpose.,Third Party Sharing and Collection
74,0,about.canva.com.txt.ann,74,These ones speak for themselves.,Third Party Sharing and Collection
75,0,about.canva.com.txt.ann,75,"Canva may also share your information with a third party in circumstances where we sell divest or transfer Canva (including any shares in Canva), or any combination of its products, services, assets and/or businesses to a third party. Information such as customer names and email addresses, User Content and other user information related to the Service may be among the items sold or otherwise transferred in these types of transactions. We may also sell, assign or otherwise transfer such information in the course of corporate divestitures, mergers, acquisitions, bankruptcies, dissolutions, reorganisations, liquidations, similar transactions or proceedings involving all or a portion of the Canva.",Third Party Sharing and Collection
76,0,about.canva.com.txt.ann,76,"If we sell our business, any of the info which weﾡﾯve acquired about you may be part of the sale.",Third Party Sharing and Collection
77,0,about.canva.com.txt.ann,77,"We may also aggregate or otherwise strip data of all personally identifying characteristics and may share that aggregated, anonymized data with third parties.",Third Party Sharing and Collection
78,0,about.canva.com.txt.ann,78,Who you may choose to share your User Content with,User Control
79,0,about.canva.com.txt.ann,79,"Any information or content that you voluntarily disclose for posting to the Service, such as User Content, becomes available to the public, as controlled by any applicable privacy settings. Subject to your profile and privacy settings, any User Content that you make public is searchable by other Users. If you remove information that you posted to the Service, copies may remain viewable in cached and archived pages of the Service, or if other Users have copied or saved that information.",User Control
80,0,about.canva.com.txt.ann,80,"By default all content you post on Canva is private. If you do choose to make designs or other information public, that information may remain visible even after your remove it via cached and archived pages, or if other users have made copies.",User Control
81,0,about.canva.com.txt.ann,81,Ads on Canva,Other
82,0,about.canva.com.txt.ann,82,"We may share certain information such as your location, browser and cookie data and other data relating to your use of our Service with our business partners to deliver personalized advertisements (ﾡﾰadsﾡﾱ) that may be of interest to you. Canva may allow third-party ad servers or ad networks to serve personalized advertisements either on the Service or on third party websites, including Facebook and Google. These third-party ad servers or ad networks use technology to send, directly to your browser or mobile device, these personalized ads and ad links, and will automatically receive your IP address when they do so. They may also use other technologies (such as cookies, JavaScript, device identifiers, location data, and clear gifs, see above) to compile information about your browserﾡﾯs or deviceﾡﾯs visits and usage patterns on the Service, and to measure the effectiveness of their ads and to personalize the advertising content. Canva does not sell, rent, or share the information we collect directly from you or about you from third parties with these third-party ad servers or ad networks for such partiesﾡﾯ own marketing purposes.",Third Party Sharing and Collection
83,0,about.canva.com.txt.ann,83,"Please note that an advertiser may ask Canva to show an ad to a certain audience of Users (e.g., based on demographics or other interests). In that situation, Canva determines the target audience and Canva serves the advertising to that audience and only provides anonymous aggregated data to the advertiser. If you respond to such an ad, the advertiser or ad server may conclude that you fit the description of the audience they are trying to reach.",Third Party Sharing and Collection
84,0,about.canva.com.txt.ann,84,"The Canva Privacy Policy does not apply to, and we cannot control the activities of, third-party advertisers. Please consult the respective privacy policies of such advertisers or contact such advertisers for more information.",Third Party Sharing and Collection
85,0,about.canva.com.txt.ann,85,"If we have to have ads on our site *ewww* we might use some of your info to show you appropriate ads. We may also use some of that info to send you relevant ads on other sites, like Facebook or Google.",Third Party Sharing and Collection
86,0,about.canva.com.txt.ann,86,"How we transfer, store and protect your data",Other
87,0,about.canva.com.txt.ann,87,"Your information collected through the Service may be stored and processed in the United States or any other country in which Canva or its subsidiaries, affiliates or service providers maintain facilities. Canva may transfer information that we collect about you, including personal information, to affiliated entities, or to other third parties across borders and from your country or jurisdiction to other countries or jurisdictions around the world. As a result, we may transfer information, including personal information, to a country and jurisdiction that does not have the same data protection laws as your jurisdiction, and you consent to the transfer of information to the U.S. or any other country in which Canva or its parent, subsidiaries, affiliates or service providers maintain facilities and the use and disclosure of information about you as described in this Privacy Policy.",Data Transfer
88,0,about.canva.com.txt.ann,88,"To run our service weﾡﾯll have to use computers all over the world. This means your information might be transferred to the US, Australia, Europe and anywhere else the service is operated.",Data Transfer
89,0,about.canva.com.txt.ann,89,Cross-border transfers of information (for users in the EEA),Other
90,0,about.canva.com.txt.ann,90,"For Users in the EEA, where we transfer your information to a third party provider that is not located in the EEA, and is not subject to an adequacy decision by the EU Commission, we will require those third party providers to enter into an agreement that provides appropriate safeguards for your information. From time to time we may also seek your consent to transfer your information to a third country outside the EEA.",Internal and Specific Audiences
91,0,about.canva.com.txt.ann,91,Keeping your information safe,Other
92,0,about.canva.com.txt.ann,92,"Canva cares about the security of your information, and uses appropriate safeguards to preserve the integrity and security of all information collected through the Service. To protect your privacy and security, we take reasonable steps (such as requesting a unique password) to verify your identity before granting you access to your account. You are responsible for maintaining the secrecy of your unique password and account information, and for controlling access to your email communications from Canva, at all times. However, Canva cannot ensure or warrant the security of any information you transmit to Canva or guarantee that information on the Service may not be accessed, disclosed, altered, or destroyed. Your privacy settings may also be affected by changes to the functionality of third party sites and services that you add to the Canva Service, such as social networks. Canva is not responsible for the functionality or security measures of any third party.",Data Security
93,0,about.canva.com.txt.ann,93,"We care about the safety of your data and, we have implemented industry recognized measures to protect it, but unfortunately we canﾡﾯt guarantee that nothing bad will ever happen to it. (A troop of rabid baboons springs to mind).",Data Security
94,0,about.canva.com.txt.ann,94,Compromise of information,Other
95,0,about.canva.com.txt.ann,95,"In the event that any information under our control is compromised as a result of a breach of security, Canva will take reasonable steps to investigate the situation and where appropriate, notify those individuals whose information may have been compromised and take other steps, in accordance with any applicable laws and regulations.",Data Security
96,0,about.canva.com.txt.ann,96,If there is a breach of our security we will investigate it and let any affected users know.,Data Security
97,0,about.canva.com.txt.ann,97,Your choices about your information,User Control
98,0,about.canva.com.txt.ann,98,You control your account information and settings,User Control
99,0,about.canva.com.txt.ann,99,"You may update your account information by logging into your account and changing your profile settings. You can also stop receiving promotional email communications from us by clicking on the ﾡﾰunsubscribe linkﾡﾱ provided in such communications. We make every effort to promptly process all unsubscribe requests. You may not opt out of Service-related communications (e.g., account verification, purchase and billing confirmations and reminders, changes/updates to features of the Service, technical and security notices). If you have any questions about reviewing or modifying your account information, you can contact us directly at community@canva.com.",User Control
100,0,about.canva.com.txt.ann,100,"You have control over your account settings, such as your account information and email notifications, but thereﾡﾯs some important stuff weﾡﾯll always send you.",User Control
101,0,about.canva.com.txt.ann,101,Opting out of collection of your information,User Control
102,0,about.canva.com.txt.ann,102,"Please refer to your mobile device or browserﾡﾯs technical information for instructions on how to delete and disable cookies, and other tracking/recording tools. Depending on your type of device, it may not be possible to delete or disable tracking mechanisms on your mobile device. Note that disabling cookies and/or other tracking tools prevents Canva or its business partners from tracking your browserﾡﾯs activities in relation to the Service, and for use in targeted advertising activities by Canva, including via third partiesﾡﾯ websites. However, doing so may disable many of the features available through the Service. If you have any questions about opting out of the collection of cookies and other tracking/recording tools, you can contact us directly at community@canva.com.",User Control
103,0,about.canva.com.txt.ann,103,"If you want us to stop collecting information about you, there may be some settings you can adjust in your browser or device. But Canva might be pretty boring without it.",User Control
104,0,about.canva.com.txt.ann,104,Rights in respect of your Information,User Right
105,0,about.canva.com.txt.ann,105,The laws of some countries grant particular rights in respect of personal information. Users in those jurisdictions may have the right to:,User Right
106,0,about.canva.com.txt.ann,106,Request a copy of your information;,User Right
107,0,about.canva.com.txt.ann,107,Request that we correct inaccuracies relating to your information;,User Right
108,0,about.canva.com.txt.ann,108,Request that your information be deleted or that we restrict access to it;,User Right
109,0,about.canva.com.txt.ann,109,Request a structured electronic version of your information; and,User Right
110,0,about.canva.com.txt.ann,110,Object to our use of your information;,User Right
111,0,about.canva.com.txt.ann,111,Should you wish to make a request in respect of your personal information please contact us at community@canva.com.,User Right
112,0,about.canva.com.txt.ann,112,"In some circumstances Canva may not be able to comply with a request that you make in respect of your personal data. For example, we may not be able to provide a copy of your information where it infringes on the rights of another User. We may also be required to retain certain information that you ask us to delete for various reasons, such as where there is a legal requirement to do so. In some cases, you may have shared your information with third parties, such as by publishing a design on a third partyﾡﾯs website. In that case Canva will not be able to delete the information, and you will need to contact that third party directly.",User Right
113,0,about.canva.com.txt.ann,113,"If we are unable to resolve your request, or if you are concerned about a potential violation, you may be entitled to report the issue or make a complaint to the data protection authority in your jurisdiction.",User Right
114,0,about.canva.com.txt.ann,114,You may have specific rights in relation to your information depending on where you live.,User Right
115,0,about.canva.com.txt.ann,115,How long we keep your User Content,Data Retention
116,0,about.canva.com.txt.ann,116,"Following termination or deactivation of your User account, Canva may retain your profile information and User Content for a commercially reasonable time, and for as long as we have a valid purpose to do so. In particular, Canva may retain your information for the purpose of comply with its legal and audit obligations, and for backup and archival purposes.",Data Retention
117,0,about.canva.com.txt.ann,117,This one is short.,Other
118,0,about.canva.com.txt.ann,118,Childrenﾡﾯs privacy,Other
119,0,about.canva.com.txt.ann,119,"Canva does not knowingly collect or solicit personal information from children under the age of 13 and the Service and its content are not directed at children under the age of 13. In the event that we learn that we have collected personal information from a child under age 13 without verification of parental consent, we will delete that information as quickly as possible. If you believe that we might have any information from or about a child under 13, please contact us at community@canva.com.",Internal and Specific Audiences
120,0,about.canva.com.txt.ann,120,"Like many other things in life, parents and guardians have control over how children use Canva. We donﾡﾯt want children to upload personal information and weﾡﾯll delete that information if we learn about it.",Internal and Specific Audiences
121,0,about.canva.com.txt.ann,121,Links to other websites and services,Links
122,0,about.canva.com.txt.ann,122,"We are not responsible for the practices employed by websites or services linked to or from the Service, including the information or content contained therein. Please remember that when you use a link to go from the Service to another website, our Privacy Policy does not apply to third-party websites or services. Your browsing and interaction on any third-party website or service, including those that have a link or advertisement on our website, are subject to that third partyﾡﾯs own rules and policies. In addition, you agree that we are not responsible for and we do not exercise control over any third-parties that you authorize to access your User Content. If you are using a third-party website or service (like Facebook) and you allow such a third-party access to your User Content you do so at your own risk. This Privacy Policy does not apply to information we collect by other means (including offline) or from other sources other than through the Service.",Links
123,0,about.canva.com.txt.ann,123,"The Internet. Itﾡﾯs made of links. If we post one on Canva, we canﾡﾯt control what happens on the other end. The same goes if you let another site use your data on Canva.",Links
124,0,about.canva.com.txt.ann,124,How to contact us,Other
125,0,about.canva.com.txt.ann,125,"If you have any questions about this Privacy Policy or the Service, please contact us at community@canva.com.",Privacy Contact Information
126,0,about.canva.com.txt.ann,126,"We love to have stimulating conversations about privacy, so reach out any time!",Other
127,1,greenpandagames.com.txt.ann,0,Green Panda Games Privacy Policy,Other
128,1,greenpandagames.com.txt.ann,1,I. INTRODUCTION,Other
129,1,greenpandagames.com.txt.ann,2,"Green Panda Games (“we,” “us” or “our”) takes your privacy seriously. This Privacy policy (“Privacy policy”) explains our data protection policy and describes the types of information we may process when you use one or more of our mobile applications (the “App”, “our App”) and explains how we and some of the companies we cooperate processing that information.",Introductory/Generic
130,1,greenpandagames.com.txt.ann,3,When we refer to personal data (or personal information) we mean any information of any kind relating to an identified or identifiable natural person.,Introductory/Generic
131,1,greenpandagames.com.txt.ann,4,"It is a natural person who can be identified directly or indirectly, in particular by reference to an identification number or to one or more factors specific to his or her physical, physiological, mental, economic, cultural or social status.",Introductory/Generic
132,1,greenpandagames.com.txt.ann,5,"Our Privacy policy applies to all users, and others who access the App (“Users”). If you do not want us to collect, store, use or share your information in the ways described in this Privacy Policy, you should not play our apps or use our services.",Introductory/Generic
133,1,greenpandagames.com.txt.ann,6,"For the purposes of the GDPR, we are the data controller.",Introductory/Generic
134,1,greenpandagames.com.txt.ann,7,"PLEASE READ THE FOLLOWING PRIVACY POLICY, FOR INFORMATION REGARDING THE WAYS YOUR PERSONAL INFORMATION MAY BE PROCESSED, CAREFULLY. WHEN YOU USE THE APP, YOU ACKNOWLEDGE THAT YOU HAVE READ, UNDERSTOOD, AND AGREE TO BE BOUND BY THESE TERMS. BY ACCESSING OR USING THE APP, YOU AGREE TO PROCESSING OF YOUR PERSONAL DATA WHICH IS PROVIDED TO US IN LINE WITH THE TERMS OF THIS PRIVACY POLICY.",Introductory/Generic
135,1,greenpandagames.com.txt.ann,8,II. INFORMATION WE COLLECT FROM YOU,Other
136,1,greenpandagames.com.txt.ann,9,"Most of the information that we collect about you comes directly from you when you play our Apps or interact with third party ads in our Apps or with our ads in other publisher’s apps. These information are collected through SDKs (Software Development Kits) which are technical tools integrated into our Apps. In general, the information we collect about you relates to the type of device you are using, information that helps us identify your device, how you play our apps and may include information that you submit to us when you voluntarily contact us or which you allow us to access when you connect to your social network accounts through our Apps. We may also collect information from app store platforms and partners and other third parties such as information about your interests and in-app purchases (provided that we never receive your payment or credit card information). We will sometimes use third party advertising companies to help us collect this data. Further information is provided below in the section titled ""Third party advertising companies"".",First Party Collection
137,1,greenpandagames.com.txt.ann,10,A. TECHNICAL INFORMATION,First Party Collection
138,1,greenpandagames.com.txt.ann,11,"We collect technical information about your device that are necessary for you to use our App and additional technical data that enables us to maintain and analyze the functioning of the App, to personalize the content of the App, and to display advertisements. Such information includes amongst others the type of device(s) you are using to play our Apps, persistent identifiers, such as IP address, device identifiers, ad identifiers, unique user ID specific for our Apps, and the country or region that you are playing in.",First Party Collection
139,1,greenpandagames.com.txt.ann,12,B. ADVERTISING AND APPLICATION USAGE INFORMATION,First Party Collection
140,1,greenpandagames.com.txt.ann,13,"When you use our Apps, we collect additional information from you by using persistent identifiers that permit identification of your device. We collect information about how you play our Apps, how you interact with our ads in other publisher’s apps and how you interact with third party ads that are shown to you in our Apps. Such information is used for delivering and improving our service, advertising, cross-promotion and analytics purposes.",First Party Collection
141,1,greenpandagames.com.txt.ann,14,C. CLASSICAL PERSONAL INFORMATION,First Party Collection
142,1,greenpandagames.com.txt.ann,15,"We do not collect classical personal information through our Apps (such as you name, address, email or phone number) and you can use our Apps without providing us with your classical personal information. We will receive your classical personal information (such as you name, address, email or phone number) only when you contact us directly and will use such information only to respond to your inquiry. We may ask you to submit and we may process other non-personally identifiable information that may be personal to you such as your age range, year of birth and gender, provided that year of birth and gender information is collected solely for users who have passed the age gate in our Apps.",First Party Collection
143,1,greenpandagames.com.txt.ann,16,III. HOW WE USE THE INFORMATION WE COLLECT,Other
144,1,greenpandagames.com.txt.ann,17,"We, or our service providers, primarily use the information we collect and store to improve the experience of our users, but we will also use that information for other purposes, including:",First Party Use
145,1,greenpandagames.com.txt.ann,18,● Operate and improve our Services;,First Party Use
146,1,greenpandagames.com.txt.ann,19,● Understand you and your preferences to enhance your experience and enjoyment using our Services;,First Party Use
147,1,greenpandagames.com.txt.ann,20,● Respond to your comments and questions and provide customer service;,First Party Use
148,1,greenpandagames.com.txt.ann,21,● Provide and deliver products and services you request;,First Party Use
149,1,greenpandagames.com.txt.ann,22,● Deliver advertising and marketing and promotional information to you;,First Party Use
150,1,greenpandagames.com.txt.ann,23,"● Send you related information, including confirmations, invoices, technical notices, updates, security alerts, and support and administrative messages;",First Party Use
151,1,greenpandagames.com.txt.ann,24,"● Communicate with you about promotions, rewards, upcoming events, and other news about products and services offered by Green Panda Games and our selected partners;",First Party Use
152,1,greenpandagames.com.txt.ann,25,● Enable you to communicate with other users;,First Party Use
153,1,greenpandagames.com.txt.ann,26,"● Link or combine it with other information we get from third parties, to help understand your preferences and provide you with better services.",First Party Use
154,1,greenpandagames.com.txt.ann,27,IV. HOW WE MAY DISCLOSE YOUR INFORMATION TO THIRD PARTIES,Other
155,1,greenpandagames.com.txt.ann,28,Green Panda Games does not share your personal information except as approved by you or as described herein. We may share information we collect or derive with third parties for the following purposes:,Third Party Sharing and Collection
156,1,greenpandagames.com.txt.ann,29,"With service providers that perform services on our behalf, including the ones referenced above under “Third Party Services”;",Third Party Sharing and Collection
